kpi_name,kpi_id,branch,unit,year,month,day,numerator,denominator,value
hqkn,7,DNG,HUBDNG,2026,6,9,8022.18,112.0,71.62660714285714
hqkn,7,KHA,HUBNTN,2026,6,7,55140.21,699.0,78.88442060085836
hqkn,7,"",HBHPTV,2026,6,11,13480.2,86.0,156.74651162790698
hqkn,7,GLI,HUBGLI,2026,6,8,172894.69,5687.0,30.40173905398277
hqkn,7,HNI,HUBLBN,2026,6,16,91513.5,1354.7,67.55259467040673
hqkn,7,HYN,HUBTBH,2026,6,16,61954.22,1307.0,47.40185156847743
hqkn,7,LCI,HUBYBN,2026,6,15,19000.73,866.0,21.94079676674365
hqkn,7,PHO,HUBHBH,2026,6,9,34909.090000000004,668.0,52.25911676646707
hqkn,7,QNH,HUBQNH,2026,6,4,57273.270000000004,1812.0,31.607764900662254
hqkn,7,"",HUBLCI02,2026,6,13,8834.279999999999,401.0,22.030623441396507
hqkn,7,VLG,HUBTVH,2026,6,15,50166.049999999996,1252.0,40.06873003194888
hqkn,7,HCM,HUBBDG,2026,6,4,178187.72,2838.0,62.78637068357999
hqkn,7,"",HBHCBC,2026,6,15,1137.07,46.0,24.71891304347826
hqkn,7,THA,HUBTHA,2026,5,31,13871.49,299.0,46.39294314381271
hqkn,7,HTH,HUBHTH,2026,6,3,33782.31,1271.0,26.579315499606608
hqkn,7,"",KMBI,2026,6,5,3682.33,82.19999999999999,44.79720194647202
hqkn,7,TTKT5,TTKT5,2026,6,10,236631.81,4901.2,48.28038235534155
hqkn,7,TTKT3,TTKT3,2026,6,10,915562.8,10215.1,89.62837368209807
hqkn,7,SLA,HUBSLA,2026,6,8,930.36,82.0,11.345853658536585
hqkn,7,HCM,HUBTTO,2026,6,10,139207.46,1574.5,88.41375674817402
hqkn,7,"",HBHNML,2026,6,6,360.0,200.0,1.8
hqkn,7,HPG,HUBHDG,2026,6,3,90231.17,1475.0,61.17367457627118
hqkn,7,QNI,HUBKTM,2026,6,16,28433.66,1974.0,14.404083080040527
hqkn,7,"",HCM09,2026,6,4,2784.92,41.0,67.92487804878049
hqkn,7,"",HBBDHN,2026,6,12,13648.02,366.0,37.28967213114754
hqkn,7,"",HUBKGG02,2026,6,14,23111.08,518.0,44.61598455598456
hqkn,7,"",THHDA,2026,6,12,793.86,23.0,34.51565217391305
hqkn,7,TTKT5,LOGBN,2026,6,8,23869.31,604.0,39.51872516556291
hqkn,7,TTKT2,TTKT2,2026,6,13,116921.38,1353.0,86.41639320029564
hqkn,7,QNH,HUBQNH,2026,6,16,52773.27,1760.0,29.984812499999997
hqkn,7,"",PHCTH,2026,6,5,549.15,46.0,11.93804347826087
hqkn,7,"",KMBI,2026,6,4,3672.0699999999997,82.19999999999999,44.67238442822385
hqkn,7,CTO,HUBSTG,2026,6,13,114357.84,2172.0,52.650939226519334
hqkn,7,"",HBHNTO,2026,6,15,1483.17,200.0,7.415850000000001
hqkn,7,KHA,HUBNTN,2026,6,8,59902.46,790.0,75.82589873417722
hqkn,7,HTH,HUBHTH,2026,6,12,38410.8,1276.0,30.102507836990597
hqkn,7,"",KMBI,2026,6,16,4499.96,45.3,99.33686534216336
hqkn,7,HNI,HUBTTI,2026,6,16,185817.81,3074.0,60.44821405335068
hqkn,7,"",HBDBTG,2026,6,16,2088.0699999999997,96.0,21.750729166666662
hqkn,7,DNI,HUBDNI,2026,6,11,197572.86,4029.0,49.037691734921815
hqkn,7,,,2026,6,13,13629.880000000001,343.0,39.737259475218664
hqkn,7,"",TDC,2026,6,9,2597.72,50.0,51.95439999999999
hqkn,7,AGG,HUBAGG,2026,6,16,149075.6,3156.0,47.23561470215463
hqkn,7,"",HBBTPT,2026,6,12,2388.68,12.0,199.05666666666664
hqkn,7,NBH,HUBNBH,2026,6,15,52867.2,1014.0,52.13727810650887
hqkn,7,DNI,HUBBPC,2026,6,4,122529.46,4364.0,28.077328139321725
hqkn,7,DNG,HUBQNM,2026,6,2,27208.96,1420.0,19.161239436619717
hqkn,7,"",TDC,2026,6,1,269.37,28.0,9.620357142857143
hqkn,7,TTKT5,TTKT5,2026,6,13,232073.21,4579.8,50.67321935455696
hqkn,7,HYN,HUBHYN,2026,6,13,168702.27,1438.0,117.31729485396383
hqkn,7,DNG,HUBDNG,2026,6,8,6554.4800000000005,112.0,58.52214285714286
hqkn,7,AGG,HUBKGG01,2026,6,7,131098.04,2748.0,47.70671033478894
hqkn,7,"",HBHDQT,2026,6,3,5878.969999999999,70.0,83.98528571428571
hqkn,7,"",PTOTHA,2026,6,12,9372.25,57.0,164.42543859649123
hqkn,7,CMU,HUBBLU,2026,6,7,36189.66,488.0,74.1591393442623
hqkn,7,BNH,HUBBNH,2026,5,31,10905.01,336.0,32.45538690476191
hqkn,7,"",THHDA,2026,6,4,1929.5,38.0,50.776315789473685
hqkn,7,TNN,HUBBKN,2026,6,15,4034.6,304.0,13.27171052631579
hqkn,7,"",PTOTHA,2026,6,9,8557.22,84.0,101.87166666666666
hqkn,7,NBH,HUBNDH,2026,6,12,91812.31,1869.0,49.123761369716426
hqkn,7,"",HBHCGV,2026,6,11,2380.16,7.0,340.0228571428571
hqkn,7,"",HUBLCI02,2026,6,11,8773.72,401.0,21.879600997506234
hqkn,7,CMU,HUBBLU,2026,6,8,52808.89,976.0,54.10746926229508
hqkn,7,QNI,HUBKTM,2026,6,12,49589.659999999996,2162.0,22.936938020351526
hqkn,7,"",HBBGLM,2026,6,12,5641.05,169.0,33.37899408284024
hqkn,7,DLK,HUBPYN,2026,6,12,67638.2,1680.0,40.26083333333333
hqkn,7,DNI,HUBBPC,2026,6,2,126900.44,4468.0,28.402068039391228
hqkn,7,TTKT3,TTTK3K2,2026,6,5,608858.72,6557.8,92.84496629967366
hqkn,7,"",HBHDQT,2026,6,1,6191.9,70.0,88.45571428571428
hqkn,7,DNG,HUBDNG,2026,6,5,7221.42,112.0,64.47696428571429
hqkn,7,TNH,HUBLAN,2026,6,5,145718.79,3278.0,44.453566198901775
hqkn,7,HCM,HUBTTO,2026,6,16,130016.15,1412.0,92.07942634560906
hqkn,7,"",TT5HCM,2026,6,5,957.17,18.0,53.17611111111111
hqkn,7,PHO,HUBPHO,2026,6,8,71135.63,1687.0,42.166941315945465
hqkn,7,"",HBBDHN,2026,6,6,10413.04,286.0,36.409230769230774
hqkn,7,BNH,HUBBGG,2026,6,2,103468.54,1622.0,63.790715166461155
hqkn,7,PHO,HUBVPC,2026,6,14,116863.8,1473.0,79.33727087576375
hqkn,7,HCM,LOGTDC,2026,6,14,69679.16,1055.0,66.04659715639811
hqkn,7,TTKT3,LOGTTO,2026,6,8,39704.24,528.4,75.14049962149886
hqkn,7,THA,HUBTHA,2026,6,8,114783.51,3942.0,29.118089802130896
hqkn,7,NBH,HUBHNM,2026,6,7,43456.3,231.0,188.12251082251083
hqkn,7,HCM,HUBBDG,2026,6,11,190267.98,2754.0,69.08786492374728
hqkn,7,TNH,HUBTNH,2026,6,10,144111.03,3840.0,37.5289140625
hqkn,7,HUE,HUBHUE,2026,6,8,84500.97,1673.0,50.50864913329349
hqkn,7,HCM,LOGTDC,2026,6,4,131264.03,2200.7,59.64648975326033
hqkn,7,HCM,HUBVTU,2026,6,7,89965.86,1665.0,54.03354954954955
hqkn,7,"",HBHNCM,2026,6,5,350.32,200.0,1.7516
hqkn,7,TTKT5,LOGBN,2026,6,2,58195.92,859.0,67.74845168800931
hqkn,7,DTP,HUBDTP,2026,6,11,141198.84,3094.0,45.63634130575307
hqkn,7,AGG,HUBAGG,2026,6,12,137535.63,2970.0,46.30829292929293
hqkn,7,BNH,HUBBNH,2026,6,3,93005.21,1370.0,67.88701459854015
hqkn,7,"",HBHNQO,2026,6,15,538.07,200.0,2.6903500000000005
hqkn,7,HYN,HUBTBH,2026,6,7,50452.35,894.0,56.43439597315436
hqkn,7,HNI,HUBYAN,2026,6,7,84656.75,2004.3,42.237564236890684
hqkn,7,BNH,HUBBGG,2026,6,16,100347.03,1588.0,63.190824937027706
hqkn,7,"",HCM09,2026,6,2,7812.02,41.0,190.53707317073173
hqkn,7,"",NDH01,2026,6,16,8179.879999999999,191.0,42.82659685863874
hqkn,7,TTKT4,TTKT4,2026,6,16,220453.53,5581.0,39.50072209281491
hqkn,7,DNG,HUBDNG,2026,6,15,5804.02,85.0,68.28258823529413
hqkn,7,"",TDC,2026,6,6,1855.8899999999999,50.0,37.117799999999995
hqkn,7,LDG,HUBLDG03,2026,6,16,27856.7,725.0,38.423034482758624
hqkn,7,TTKT1,LOGYVN,2026,6,9,673.92,50.0,13.478399999999999
hqkn,7,QNI,HUBQNI,2026,6,8,43673.82,962.0,45.39898128898129
hqkn,7,HNI,HUBYAN,2026,6,4,161497.56,4279.0,37.74189296564618
hqkn,7,DLK,HUBDLK,2026,6,10,163273.34,3983.0,40.99255335174492
hqkn,7,"",HCM09,2026,6,1,12976.86,50.0,259.5372
hqkn,7,"",THHDA,2026,6,5,1050.48,15.0,70.032
hqkn,7,TTKT1,TTKT1,2026,5,30,14649.4,653.2,22.42712798530312
hqkn,7,TTKT3,TTKT3,2026,6,3,959121.05,10506.7,91.28661235211817
hqkn,7,VLG,HUBTVH,2026,6,8,60868.81,1252.0,48.61726038338658
hqkn,7,"",HBCMDD,2026,6,3,3567.4300000000003,156.0,22.868141025641027
hqkn,7,"",HN01,2026,6,11,1413.29,200.0,7.06645
hqkn,7,TNN,HUBTNN,2026,6,8,67218.77,1166.0,57.649030874785595
hqkn,7,DTP,HUBDTP,2026,6,16,135208.29,2908.0,46.49528541953233
hqkn,7,GLI,HUBGLI,2026,6,10,138681.48,5140.0,26.980832684824904
hqkn,7,"",HBHNPT,2026,6,5,596.79,200.0,2.9839499999999997
hqkn,7,TTKT3,TTKT3,2026,6,2,1025898.09,10440.9,98.25763008936012
hqkn,7,"",HN09,2026,6,3,695.07,200.0,3.47535
hqkn,7,"",HBVPPY,2026,6,9,3642.93,25.0,145.7172
hqkn,7,TTKT3,LOGTTO,2026,6,1,37744.44,519.6,72.64133949191687
hqkn,7,VLG,HUBBTE,2026,6,3,165237.78,2468.0,66.95209886547812
hqkn,7,HCM,HUBBDG,2026,6,12,184118.66,2596.0,70.92398305084745
hqkn,7,LDG,HUBDKG,2026,6,6,40294.24,1207.0,33.383794531897266
hqkn,7,NBH,HUBNDH,2026,6,1,80888.94,1777.0,45.519943725379854
hqkn,7,TNH,HUBLAN,2026,6,16,125078.85,2986.0,41.88842933690556
hqkn,7,"",HCM09,2026,6,12,4711.219999999999,48.0,98.15041666666666
hqkn,7,QNI,HUBQNI,2026,6,15,37021.29,830.0,44.60396385542169
hqkn,7,KHA,HUBNTN,2026,6,12,59772.75,814.0,73.43089680589681
hqkn,7,LSN,HUBLSN,2026,6,8,58844.55,1160.0,50.72806034482759
hqkn,7,"",TINTH,2026,6,3,202.66,40.0,5.0665
hqkn,7,LCI,HUBYBN,2026,6,12,15693.59,752.0,20.869135638297873
hqkn,7,"",HBBTPT,2026,6,5,5253.0,24.0,218.875
hqkn,7,"",HBHNST1712 ,2026,6,3,4092.05,97.0,42.18608247422681
hqkn,7,"",HBHCGV,2026,6,15,1012.32,7.0,144.61714285714285
hqkn,7,HCM,HUBBDG,2026,6,7,157044.64,2434.0,64.52121610517666
hqkn,7,VLG,HUBTVH,2026,6,10,47485.36,1106.0,42.934321880651
hqkn,7,"",HN07,2026,6,14,1678.57,200.0,8.39285
hqkn,7,SLA,HUBSLA,2026,6,4,1257.77,82.0,15.338658536585365
hqkn,7,"",HBBTPT,2026,6,10,3528.1,12.0,294.0083333333333
hqkn,7,TNN,HUBBKN,2026,5,31,65.5,126.0,0.5198412698412699
hqkn,7,TQG,HUBHGG,2026,6,9,6460.06,616.0,10.48711038961039
hqkn,7,TTKT2,TTKT2,2026,6,12,132839.11,1492.0,89.03425603217157
hqkn,7,"",HN05,2026,6,13,1340.33,200.0,6.70165
hqkn,7,TQG,HUBTQG,2026,6,6,16487.579999999998,530.0,31.10864150943396
hqkn,7,"",HBHNLN,2026,6,10,317.06,400.0,0.79265
hqkn,7,HCM,LOGTDC,2026,6,9,132672.36,1653.0,80.26156079854809
hqkn,7,"",HN02,2026,6,3,174.3,200.0,0.8715
hqkn,7,TTKT5,TTKT5,2026,6,12,227850.35,4643.8,49.06549593005728
hqkn,7,"",HN06,2026,6,10,1753.42,200.0,8.767100000000001
hqkn,7,"",HBBDHN,2026,6,11,13959.06,366.0,38.13950819672131
hqkn,7,SLA,HUBSLA,2026,6,9,1155.93,82.0,14.096707317073172
hqkn,7,CMU,HUBBLU,2026,6,11,50717.7,976.0,51.96485655737705
hqkn,7,HCM,HUBBDG,2026,6,1,168215.16,2838.0,59.27243128964059
hqkn,7,HPG,HUBHPG,2026,5,31,354.18,22.0,16.099090909090908
hqkn,7,"",HN05,2026,6,4,1197.72,200.0,5.9886
hqkn,7,LDG,HUBDKG,2026,6,4,39656.87,1287.0,30.813418803418806
hqkn,7,NBH,HUBNBH,2026,6,14,47211.229999999996,824.0,57.295182038834945
hqkn,7,"",DVH,2026,6,3,36.64,44.0,0.8327272727272728
hqkn,7,TTKT4,TTKT4,2026,6,7,184244.18,4215.0,43.71154922894424
hqkn,7,HPG,HUBHDG,2026,6,4,99989.13,1398.0,71.52298283261803
hqkn,7,"",HBHNST1712 ,2026,6,14,2745.7200000000003,97.0,28.306391752577323
hqkn,7,CMU,HUBBLU,2026,6,5,45456.96,976.0,46.57475409836066
hqkn,7,TTKT3,LOGTTO,2026,6,12,26363.99,335.9,78.4876153617148
hqkn,7,DNG,HUBQNM,2026,6,5,38663.3,1400.0,27.61664285714286
hqkn,7,VLG,HUBBTE,2026,6,13,169611.89,2848.0,59.55473665730337
hqkn,7,NBH,HUBNBH,2026,5,31,2590.57,40.0,64.76425
hqkn,7,"",VPCGKH,2026,6,4,4342.52,29.0,149.74206896551726
hqkn,7,"",HBHNPT,2026,6,12,982.34,200.0,4.9117
hqkn,7,"",HBHNCM,2026,6,6,474.0,200.0,2.37
hqkn,7,"",HBHNHC,2026,6,13,428.5,200.0,2.1425
hqkn,7,PHO,HUBPHO,2026,5,31,6094.44,75.0,81.25919999999999
hqkn,7,TNH,HUBTNH,2026,6,13,154078.09,3480.0,44.27531321839081
hqkn,7,,,2026,6,4,104845.8,2892.1,36.25248089623457
hqkn,7,"",HN08,2026,6,9,905.39,400.0,2.263475
hqkn,7,QNI,HUBQNI,2026,6,1,32542.73,826.0,39.397978208232445
hqkn,7,LDG,HUBBTN,2026,6,15,109561.92,3700.0,29.61132972972973
hqkn,7,DBN,HUBDBN,2026,6,1,1998.15,185.0,10.80081081081081
hqkn,7,"",HBVPPY,2026,6,11,8640.32,51.0,169.41803921568626
hqkn,7,VLG,HUBBTE,2026,6,15,172770.7,2516.0,68.66879968203499
hqkn,7,NAN,HUBNAN,2026,6,13,171518.62,5578.0,30.749125134456794
hqkn,7,HCM,HUBBDG,2026,6,14,157190.16,2490.0,63.128578313253016
hqkn,7,"",TML,2026,6,10,1399.32,7.0,199.90285714285713
hqkn,7,TTKT5,TTKT5,2026,6,7,123269.63,2461.4,50.08110424961404
hqkn,7,"",HBHNCM,2026,6,8,423.4,200.0,2.117
hqkn,7,PHO,HUBPHO,2026,6,6,68616.93,1687.0,40.67393598103141
hqkn,7,"",HN02,2026,6,16,1487.73,400.0,3.719325
hqkn,7,QTI,HUBQTI,2026,6,14,37738.13,920.0,41.019706521739124
hqkn,7,"",HCM09,2026,6,13,6722.639999999999,48.0,140.05499999999998
hqkn,7,DLK,HUBPYN,2026,6,10,56126.76,1850.0,30.33878918918919
hqkn,7,AGG,HUBKGG01,2026,6,16,119708.53,3700.0,32.353656756756756
hqkn,7,DTP,HUBDTP,2026,6,7,96933.61,1964.0,49.35519857433808
hqkn,7,QNI,HUBQNI,2026,6,13,36851.23,922.0,39.96879609544469
hqkn,7,GLI,HUBGLI,2026,6,9,158275.61000000002,5526.0,28.641985161056827
hqkn,7,"",HBDBTG,2026,6,6,4820.5199999999995,96.0,50.21375
hqkn,7,"",HN04,2026,6,13,344.36,200.0,1.7218
hqkn,7,"",HBHPDS,2026,6,11,3423.23,94.0,36.41734042553192
hqkn,7,"",HN07,2026,6,16,181.14,200.0,0.9057
hqkn,7,"",THHDA,2026,6,10,1444.74,38.0,38.019473684210524
hqkn,7,"",TML,2025,12,5,6970.26,7.0,995.7514285714286
hqkn,7,HPG,HUBHDG,2026,6,15,84241.37,1404.0,60.00097578347578
hqkn,7,HCM,LOGTDC,2026,6,15,100216.81999999999,1533.0,65.37300717547292
hqkn,7,HCM,HUBBDG,2026,6,9,203624.58,2784.0,73.14101293103448
hqkn,7,VLG,HUBBTE,2026,6,6,182479.31,3048.0,59.86854002624672
hqkn,7,QNI,HUBQNI,2026,5,31,1891.62,19.0,99.55894736842104
hqkn,7,HNI,HUBYAN,2026,6,13,152056.13,4534.1,33.53612183233718
hqkn,7,"",HN05,2026,6,15,1838.41,200.0,9.19205
hqkn,7,GLI,HUBGLI,2026,6,6,152663.56,5698.0,26.792481572481574
hqkn,7,HPG,HUBHDG,2026,6,7,55996.8,676.0,82.83550295857988
hqkn,7,TTKT4,TTKT4,2026,6,11,234292.26,5660.0,41.39439222614841
hqkn,7,LDG,HUBLDG03,2026,6,12,33483.95,876.0,38.22368721461187
hqkn,7,KHA,HUBNTN,2026,6,11,53827.979999999996,790.0,68.13668354430379
hqkn,7,DLK,HUBPYN,2026,6,7,52598.16,1849.0,28.446814494321256
hqkn,7,TNH,HUBTNH,2026,6,2,145597.86000000002,3902.0,37.31364941055869
hqkn,7,QNI,HUBQNI,2026,6,16,26801.83,783.0,34.22966794380588
hqkn,7,"",PHCTH,2026,6,11,522.51,46.0,11.35891304347826
hqkn,7,"",PTOTHA,2026,6,11,13673.849999999999,57.0,239.89210526315787
hqkn,7,KHA,HUBNTN,2026,6,14,56010.78,719.0,77.90094575799722
hqkn,7,"",VPCGKH,2026,6,1,690.85,18.0,38.38055555555556
hqkn,7,LDG,HUBBTN,2026,6,16,118333.85,3714.0,31.861564351103933
hqkn,7,NBH,HUBNBH,2026,6,9,93461.12,1015.0,92.079921182266
hqkn,7,"",THHDA,2026,6,2,1698.4099999999999,38.0,44.69499999999999
hqkn,7,,,2026,6,10,8687.0,162.0,53.623456790123456
hqkn,7,"",HCM07,2026,6,5,418.97,11.0,38.08818181818182
hqkn,7,DNI,HUBBPC,2026,6,6,139442.63999999998,4388.0,31.778176845943477
hqkn,7,HYN,HUBHYN,2026,6,7,94272.81999999999,781.0,120.70783610755441
hqkn,7,"",HBBDHN,2026,6,15,14810.28,366.0,40.46524590163935
hqkn,7,TQG,HUBHGG,2026,6,8,6702.17,616.0,10.880146103896104
hqkn,7,BNH,HUBBNH,2026,6,10,100195.71,1691.0,59.25234180958013
hqkn,7,"",HBVPDT,2026,6,12,3792.25,22.0,172.375
hqkn,7,QNH,HUBQNH,2026,6,8,61927.59,1726.0,35.87925260718424
hqkn,7,TTKT1,TTKT1,2026,6,13,1099892.17,26270.6,41.86779784245506
hqkn,7,"",HCM09,2026,6,11,7469.279999999999,77.0,97.00363636363635
hqkn,7,"",HBHNLN,2026,6,12,1105.95,400.0,2.764875
hqkn,7,NBH,HUBHNM,2026,5,31,2344.56,20.0,117.228
hqkn,7,DBN,HUBDBN,2026,6,4,2986.93,185.0,16.145567567567568
hqkn,7,"",HN02,2026,6,2,97.02,200.0,0.4851
hqkn,7,BNH,HUBBGG,2026,6,15,93515.99,1928.0,48.50414419087137
hqkn,7,HNI,HUBTTI,2026,6,9,267355.57,4193.8,63.75019552672993
hqkn,7,"",HBQNQN,2026,6,4,3661.15,93.0,39.36720430107527
hqkn,7,"",NDH01,2026,6,14,11368.630000000001,191.0,59.52162303664922
hqkn,7,SLA,HUBSLA,2026,6,7,881.22,82.0,10.746585365853658
hqkn,7,DLK,HUBDLK,2026,6,5,166847.43,3980.0,41.9214648241206
hqkn,7,"",HBHPTV,2026,6,4,8211.15,54.0,152.05833333333334
hqkn,7,DBN,HUBDBN,2026,6,6,2136.34,98.0,21.799387755102043
hqkn,7,DNG,HUBDNG,2026,6,1,6246.76,112.0,55.77464285714286
hqkn,7,QTI,HUBQBH,2026,6,15,48979.44,2633.0,18.60214204329662
hqkn,7,"",HBHPDS,2026,6,10,560.84,47.0,11.93276595744681
hqkn,7,AGG,HUBAGG,2026,6,15,170310.72,3038.0,56.0601448321264
hqkn,7,VLG,HUBBTE,2026,6,12,154560.69,2468.0,62.62588735818477
hqkn,7,"",PTOTHA,2026,6,16,8055.9400000000005,57.0,141.3322807017544
hqkn,7,QTI,HUBQTI,2026,6,13,58531.15,1644.0,35.602889294403894
hqkn,7,DTP,HUBTGG,2026,6,4,183610.04,2618.0,70.133705118411
hqkn,7,"",HN05,2026,6,2,2140.41,200.0,10.70205
hqkn,7,SLA,HUBSLA,2026,6,6,1143.74,82.0,13.948048780487804
hqkn,7,"",HBHPTV,2026,6,8,7764.45,54.0,143.7861111111111
hqkn,7,TTKT1,LOGYVN,2026,6,4,634.62,50.0,12.6924
hqkn,7,HUE,HUBHUE,2026,6,5,87194.54,1697.0,51.38157925751325
hqkn,7,NBH,HUBNBH,2026,6,12,47677.05,964.0,49.45752074688797
hqkn,7,HPG,HUBHPG,2026,6,16,139788.26,1467.0,95.28852079072938
hqkn,7,NBH,HUBNBH,2026,6,1,82687.09,1079.0,76.63307692307691
hqkn,7,"",HN05,2026,6,11,1284.3,200.0,6.4215
hqkn,7,LDG,HUBLDG03,2026,6,11,29384.52,756.0,38.8684126984127
hqkn,7,PHO,HUBVPC,2026,6,10,117690.91,1562.0,75.34629321382843
hqkn,7,KHA,HUBKHA,2026,6,2,89498.26,3430.0,26.09278717201166
hqkn,7,LCI,HUBYBN,2026,6,16,15116.6,677.0,22.3288035450517
hqkn,7,PHO,HUBVPC,2026,6,16,104004.13,1577.0,65.95062143310082
hqkn,7,TTKT4,TTKT4,2026,6,14,183977.49,4286.0,42.92521931871208
hqkn,7,HCM,LOGTDC,2026,6,11,101909.14,1583.0,64.37722046746684
hqkn,7,KHA,HUBKHA,2026,6,16,97242.46,3046.0,31.924642153644125
hqkn,7,"",TDC,2026,6,2,3363.36,50.0,67.2672
hqkn,7,AGG,HUBAGG,2026,6,6,148894.79,3216.0,46.298131218905475
hqkn,7,"",HN08,2026,6,15,760.4100000000001,400.0,1.9010250000000002
hqkn,7,"",HBBDHN,2026,6,10,13828.4,354.0,39.06327683615819
hqkn,7,HCM,HUBTTO,2026,6,6,146644.42,1767.0,82.9906168647425
hqkn,7,BNH,HUBBNH,2026,6,9,118757.71,1672.0,71.02733851674641
hqkn,7,AGG,HUBKGG01,2026,6,15,100446.09,3854.0,26.06281525687597
hqkn,7,TTKT4,TTKT4,2026,6,4,262057.69,5573.0,47.022732818948505
hqkn,7,LDG,HUBLDG01,2026,6,9,46862.590000000004,1483.0,31.599858395144977
hqkn,7,QNI,HUBKTM,2026,6,13,46212.72,2162.0,21.374986123959296
hqkn,7,NBH,HUBHNM,2026,6,14,34583.42,359.0,96.33264623955431
hqkn,7,HNI,HUBTTI,2026,6,11,235252.57,4414.5,53.29087552384188
hqkn,7,"",HN02,2026,6,11,21.44,200.0,0.1072
hqkn,7,LDG,HUBLDG03,2026,6,3,25925.88,546.0,47.4832967032967
hqkn,7,"",HN02,2026,6,13,143.68,200.0,0.7184
hqkn,7,HCM,LOGTDC,2026,6,7,72644.3,1480.7,49.06078206253799
hqkn,7,"",HBHPDS,2026,6,3,1642.4,94.0,17.472340425531915
hqkn,7,"",HBDBTG,2026,6,2,2174.75,96.0,22.653645833333332
hqkn,7,HNI,HUBLBN,2026,6,14,61634.98,861.1,71.57702938102427
hqkn,7,"",HBHDQT,2026,6,15,2828.9,70.0,40.41285714285714
hqkn,7,TTKT3,TTKT3,2026,6,1,800100.69,9575.0,83.56142976501305
hqkn,7,CTO,HUBSTG,2026,6,1,94034.42,1944.0,48.37161522633745
hqkn,7,TTKT3,TTTK3K2,2026,6,12,577346.12,6350.8,90.90919569188134
hqkn,7,"",HBHCBC,2026,6,8,776.73,46.0,16.885434782608694
hqkn,7,"",HN08,2026,6,7,1223.48,200.0,6.1174
hqkn,7,GLI,HUBGLI,2026,6,1,156363.83000000002,5702.0,27.422628902139603
hqkn,7,CTO,HUBSTG,2026,6,15,133509.91999999998,2142.0,62.32956115779644
hqkn,7,"",PHCTH,2026,6,10,434.9,46.0,9.454347826086956
hqkn,7,HPG,HUBHDG,2026,6,16,89172.29,1319.0,67.60598180439726
hqkn,7,NAN,HUBNAN,2026,6,14,151127.18,5439.0,27.78583930869645
hqkn,7,PHO,HUBVPC,2026,6,7,112592.71,1479.0,76.12759296822178
hqkn,7,HPG,HUBHPG,2026,6,4,98698.35,1337.0,73.8207554225879
hqkn,7,HNI,HUBLBN,2026,6,7,50138.49,842.6,59.50449798243532
hqkn,7,TTKT4,TTKT4,2026,6,5,274205.13,5718.0,47.95472717733473
hqkn,7,"",HN04,2026,6,9,1713.22,200.0,8.5661
hqkn,7,LSN,HUBLSN,2026,6,16,44914.76,1026.0,43.776569200779726
hqkn,7,"",HN07,2026,6,9,1240.01,200.0,6.20005
hqkn,7,NAN,HUBNAN,2026,6,5,167235.58,5668.0,29.50521877205363
hqkn,7,"",HUBLCI02,2026,6,15,9568.34,401.0,23.861197007481298
hqkn,7,TTKT3,TTKT3,2026,6,16,908421.1,9737.5,93.29099871630295
hqkn,7,"",HBHCBC,2026,5,23,4762.75,19.0,250.67105263157896
hqkn,7,"",HBHDQT,2026,6,16,5518.5,70.0,78.83571428571429
hqkn,7,"",PHCTH,2026,6,15,673.62,46.0,14.64391304347826
hqkn,7,TTKT4,TTKT4,2026,6,6,265186.59,5947.0,44.591657978812854
hqkn,7,VLG,HUBTVH,2026,6,9,48492.01,1252.0,38.73163738019169
hqkn,7,NBH,HUBNDH,2026,6,3,91401.33,1877.0,48.69543420351625
hqkn,7,BNH,HUBBNH,2026,6,6,98095.13,1352.0,72.55556952662722
hqkn,7,"",THHDA,2026,6,3,1949.25,38.0,51.296052631578945
hqkn,7,"",HUBKGG02,2026,6,6,29175.24,518.0,56.322857142857146
hqkn,7,LDG,HUBDKG,2026,6,7,40053.02,1287.0,31.12122766122766
hqkn,7,KHA,HUBKHA,2026,6,8,112600.33,3387.0,33.24485680543253
hqkn,7,LDG,HUBBTN,2026,6,12,143663.65,4246.0,33.835056523787095
hqkn,7,NBH,HUBNDH,2026,5,31,14879.66,329.0,45.22693009118541
hqkn,7,,,2026,6,1,245101.82,5987.0,40.93900450977117
hqkn,7,TTKT2,TTKT2,2026,6,3,125096.13,1529.0,81.81565075212558
hqkn,7,TTKT3,LOGTTO,2026,6,14,10820.85,114.0,94.91973684210527
hqkn,7,PHO,HUBHBH,2026,6,14,31990.86,856.0,37.3725
hqkn,7,"",HBQBDS,2026,6,5,6546.62,168.0,38.96797619047619
hqkn,7,"",HN07,2026,6,7,320.72,200.0,1.6036000000000001
hqkn,7,"",HUBLCI02,2026,6,9,15661.51,401.0,39.056134663341645
hqkn,7,LDG,HUBLDG01,2026,6,15,58279.08,1477.0,39.45773865944482
hqkn,7,HPG,HUBHDG,2026,6,14,62221.36,892.0,69.75488789237669
hqkn,7,TTKT3,LOGTTO,2026,6,10,30003.300000000003,448.0,66.97165178571429
hqkn,7,DLK,HUBPYN,2026,6,6,57532.4,1849.0,31.11541373715522
hqkn,7,"",HBVPPY,2026,6,13,9146.47,51.0,179.34254901960784
hqkn,7,LSN,HUBLSN,2026,6,1,47422.07,1160.0,40.8810948275862
hqkn,7,DLK,HUBPYN,2026,6,13,56674.62,1850.0,30.63492972972973
hqkn,7,"",NKH,2026,6,8,12.39,44.0,0.2815909090909091
