kpi_id,unit_id,month,year,target_value,
3,HUBTVH,3,2026,0.979296,
3,HUBTVH,4,2026,0.979296,
3,HUBTVH,5,2026,0.9696,
3,HUBTVH,6,2026,0.988992,
3,HUBTVH,7,2026,0.988992,
3,HUBTVH,8,2026,0.988992,
3,HUBTVH,9,2026,0.959904,
3,HUBTVH,10,2026,0.959904,
3,HUBTVH,11,2026,0.959904,
3,HUBTVH,12,2026,0.950208,
3,HUBLDG02,1,2026,0.882,
3,HUBLDG02,2,2026,0.891,
3,HUBLDG02,3,2026,0.909,
3,HUBLDG02,4,2026,0.909,
3,HUBLDG02,5,2026,0.9,
3,HUBLDG02,6,2026,0.918,
3,HUBLDG02,7,2026,0.918,
3,HUBLDG02,8,2026,0.918,
3,HUBLDG02,9,2026,0.891,
3,HUBLDG02,10,2026,0.891,
3,HUBLDG02,11,2026,0.891,
3,HUBLDG02,12,2026,0.882,
3,HUBLDG03,1,2026,0.882,
3,HUBLDG03,2,2026,0.891,
3,HUBLDG03,3,2026,0.909,
3,HUBLDG03,4,2026,0.909,
3,HUBLDG03,5,2026,0.9,
3,HUBLDG03,6,2026,0.918,
3,HUBLDG03,7,2026,0.918,
3,HUBLDG03,8,2026,0.918,
3,HUBLDG03,9,2026,0.891,
3,HUBLDG03,10,2026,0.891,
3,HUBLDG03,11,2026,0.891,
3,HUBLDG03,12,2026,0.882,
3,HUBTAN,1,2026,0.935998,
3,HUBTAN,2,2026,0.945549,
3,HUBTAN,3,2026,0.964651,
3,HUBTAN,4,2026,0.964651,
3,HUBTAN,5,2026,0.9551,
3,HUBTAN,6,2026,0.974202,
3,HUBTAN,7,2026,0.974202,
3,HUBTAN,8,2026,0.974202,
3,HUBTAN,9,2026,0.945549,
3,HUBTAN,10,2026,0.945549,
3,HUBTAN,11,2026,0.945549,
3,HUBTAN,12,2026,0.935998,
4,HUBAGG,1,2026,12.7602,0.127602
4,HUBAGG,2,2026,12.6351,0.126351
4,HUBAGG,3,2026,12.3849,0.123849
4,HUBAGG,4,2026,12.3849,0.123849
4,HUBAGG,5,2026,12.3849,0.123849
4,HUBAGG,6,2026,12.2598,0.122598
4,HUBAGG,7,2026,12.2598,0.122598
4,HUBAGG,8,2026,12.2598,0.122598
4,HUBAGG,9,2026,12.51,0.1251
4,HUBAGG,10,2026,12.3849,0.123849
4,HUBAGG,11,2026,12.8853,0.128853
4,HUBAGG,12,2026,13.0104,0.130104
4,HUBBDG,1,2026,16.7586,0.167586
4,HUBBDG,2,2026,16.5943,0.165943
4,HUBBDG,3,2026,16.2657,0.162657
4,HUBBDG,4,2026,16.2657,0.162657
4,HUBBDG,5,2026,16.2657,0.162657
4,HUBBDG,6,2026,16.1014,0.161014
4,HUBBDG,7,2026,16.1014,0.161014
4,HUBBDG,8,2026,16.1014,0.161014
4,HUBBDG,9,2026,16.43,0.1643
4,HUBBDG,10,2026,16.2657,0.162657
4,HUBBDG,11,2026,16.9229,0.169229
4,HUBBDG,12,2026,17.0872,0.170872
4,HUBBGG,1,2026,11.22,0.1122
4,HUBBGG,2,2026,11.11,0.1111
4,HUBBGG,3,2026,10.89,0.1089
4,HUBBGG,4,2026,10.89,0.1089
4,HUBBGG,5,2026,10.89,0.1089
4,HUBBGG,6,2026,10.78,0.1078
4,HUBBGG,7,2026,10.78,0.1078
4,HUBBGG,8,2026,10.78,0.1078
4,HUBBGG,9,2026,11,0.11
4,HUBBGG,10,2026,10.89,0.1089
4,HUBBGG,11,2026,11.33,0.1133
4,HUBBGG,12,2026,11.44,0.1144
4,HUBBHD,1,2026,11.22,0.1122
4,HUBBHD,2,2026,11.11,0.1111
4,HUBBHD,3,2026,10.89,0.1089
4,HUBBHD,4,2026,10.89,0.1089
4,HUBBHD,5,2026,10.89,0.1089
4,HUBBHD,6,2026,10.78,0.1078
4,HUBBHD,7,2026,10.78,0.1078
4,HUBBHD,8,2026,10.78,0.1078
4,HUBBHD,9,2026,11,0.11
4,HUBBHD,10,2026,10.89,0.1089
4,HUBBHD,11,2026,11.33,0.1133
4,HUBBHD,12,2026,11.44,0.1144
4,HUBBKN,1,2026,11.73,0.1173
4,HUBBKN,2,2026,11.615,0.11615
4,HUBBKN,3,2026,11.385,0.11385
4,HUBBKN,4,2026,11.385,0.11385
4,HUBBKN,5,2026,11.385,0.11385
4,HUBBKN,6,2026,11.27,0.1127
4,HUBBKN,7,2026,11.27,0.1127
4,HUBBKN,8,2026,11.27,0.1127
4,HUBBKN,9,2026,11.5,0.115
4,HUBBKN,10,2026,11.385,0.11385
4,HUBBKN,11,2026,11.845,0.11845
4,HUBBKN,12,2026,11.96,0.1196
4,HUBBLU,1,2026,11.22,0.1122
4,HUBBLU,2,2026,11.11,0.1111
4,HUBBLU,3,2026,10.89,0.1089
4,HUBBLU,4,2026,10.89,0.1089
4,HUBBLU,5,2026,10.89,0.1089
4,HUBBLU,6,2026,10.78,0.1078
4,HUBBLU,7,2026,10.78,0.1078
4,HUBBLU,8,2026,10.78,0.1078
4,HUBBLU,9,2026,11,0.11
4,HUBBLU,10,2026,10.89,0.1089
4,HUBBLU,11,2026,11.33,0.1133
4,HUBBLU,12,2026,11.44,0.1144
4,HUBBNH,1,2026,11.22,0.1122
4,HUBBNH,2,2026,11.11,0.1111
4,HUBBNH,3,2026,10.89,0.1089
4,HUBBNH,4,2026,10.89,0.1089
4,HUBBNH,5,2026,10.89,0.1089
4,HUBBNH,6,2026,10.78,0.1078
4,HUBBNH,7,2026,10.78,0.1078
4,HUBBNH,8,2026,10.78,0.1078
4,HUBBNH,9,2026,11,0.11
4,HUBBNH,10,2026,10.89,0.1089
4,HUBBNH,11,2026,11.33,0.1133
4,HUBBNH,12,2026,11.44,0.1144
4,HUBBPC,1,2026,14.28,0.1428
4,HUBBPC,2,2026,14.14,0.1414
4,HUBBPC,3,2026,13.86,0.1386
4,HUBBPC,4,2026,13.86,0.1386
4,HUBBPC,5,2026,13.86,0.1386
4,HUBBPC,6,2026,13.72,0.1372
4,HUBBPC,7,2026,13.72,0.1372
4,HUBBPC,8,2026,13.72,0.1372
4,HUBBPC,9,2026,14,0.14
4,HUBBPC,10,2026,13.86,0.1386
4,HUBBPC,11,2026,14.42,0.1442
4,HUBBPC,12,2026,14.56,0.1456
4,HUBBTE,1,2026,12.75,0.1275
4,HUBBTE,2,2026,12.625,0.12625
4,HUBBTE,3,2026,12.375,0.12375
4,HUBBTE,4,2026,12.375,0.12375
4,HUBBTE,5,2026,12.375,0.12375
4,HUBBTE,6,2026,12.25,0.1225
4,HUBBTE,7,2026,12.25,0.1225
4,HUBBTE,8,2026,12.25,0.1225
4,HUBBTE,9,2026,12.5,0.125
4,HUBBTE,10,2026,12.375,0.12375
4,HUBBTE,11,2026,12.875,0.12875
4,HUBBTE,12,2026,13,0.13
4,HUBBTN,1,2026,24.48,0.2448
4,HUBBTN,2,2026,24.24,0.2424
4,HUBBTN,3,2026,23.76,0.2376
4,HUBBTN,4,2026,23.76,0.2376
4,HUBBTN,5,2026,23.76,0.2376
4,HUBBTN,6,2026,23.52,0.2352
4,HUBBTN,7,2026,23.52,0.2352
4,HUBBTN,8,2026,23.52,0.2352
4,HUBBTN,9,2026,24,0.24
4,HUBBTN,10,2026,23.76,0.2376
4,HUBBTN,11,2026,24.72,0.2472
4,HUBBTN,12,2026,24.96,0.2496
4,HUBCBG,1,2026,22.8684,0.228684
4,HUBCBG,2,2026,22.6442,0.226442
4,HUBCBG,3,2026,22.1958,0.221958
4,HUBCBG,4,2026,22.1958,0.221958
4,HUBCBG,5,2026,22.1958,0.221958
4,HUBCBG,6,2026,21.9716,0.219716
4,HUBCBG,7,2026,21.9716,0.219716
4,HUBCBG,8,2026,21.9716,0.219716
4,HUBCBG,9,2026,22.42,0.2242
4,HUBCBG,10,2026,22.1958,0.221958
4,HUBCBG,11,2026,23.0926,0.230926
4,HUBCBG,12,2026,23.3168,0.233168
4,HUBCMU,1,2026,11.22,0.1122
4,HUBCMU,2,2026,11.11,0.1111
4,HUBCMU,3,2026,10.89,0.1089
4,HUBCMU,4,2026,10.89,0.1089
4,HUBCMU,5,2026,10.89,0.1089
4,HUBCMU,6,2026,10.78,0.1078
4,HUBCMU,7,2026,10.78,0.1078
4,HUBCMU,8,2026,10.78,0.1078
4,HUBCMU,9,2026,11,0.11
4,HUBCMU,10,2026,10.89,0.1089
4,HUBCMU,11,2026,11.33,0.1133
4,HUBCMU,12,2026,11.44,0.1144
4,HUBDBN,1,2026,11.22,0.1122
4,HUBDBN,2,2026,11.11,0.1111
4,HUBDBN,3,2026,10.89,0.1089
4,HUBDBN,4,2026,10.89,0.1089
4,HUBDBN,5,2026,10.89,0.1089
4,HUBDBN,6,2026,10.78,0.1078
4,HUBDBN,7,2026,10.78,0.1078
4,HUBDBN,8,2026,10.78,0.1078
4,HUBDBN,9,2026,11,0.11
4,HUBDBN,10,2026,10.89,0.1089
4,HUBDBN,11,2026,11.33,0.1133
4,HUBDBN,12,2026,11.44,0.1144
4,HUBDKG,1,2026,20.604,0.20604
4,HUBDKG,2,2026,20.402,0.20402
4,HUBDKG,3,2026,19.998,0.19998
4,HUBDKG,4,2026,19.998,0.19998
4,HUBDKG,5,2026,19.998,0.19998
4,HUBDKG,6,2026,19.796,0.19796
4,HUBDKG,7,2026,19.796,0.19796
4,HUBDKG,8,2026,19.796,0.19796
4,HUBDKG,9,2026,20.2,0.202
4,HUBDKG,10,2026,19.998,0.19998
4,HUBDKG,11,2026,20.806,0.20806
4,HUBDKG,12,2026,21.008,0.21008
4,HUBDLK,1,2026,35.8632,0.358632
4,HUBDLK,2,2026,35.5116,0.355116
4,HUBDLK,3,2026,34.8084,0.348084
4,HUBDLK,4,2026,34.8084,0.348084
4,HUBDLK,5,2026,34.8084,0.348084
4,HUBDLK,6,2026,34.4568,0.344568
4,HUBDLK,7,2026,34.4568,0.344568
4,HUBDLK,8,2026,34.4568,0.344568
4,HUBDLK,9,2026,35.16,0.3516
4,HUBDLK,10,2026,34.8084,0.348084
4,HUBDLK,11,2026,36.2148,0.362148
4,HUBDLK,12,2026,36.5664,0.365664
4,HUBDNI,1,2026,11.22,0.1122
4,HUBDNI,2,2026,11.11,0.1111
4,HUBDNI,3,2026,10.89,0.1089
4,HUBDNI,4,2026,10.89,0.1089
4,HUBDNI,5,2026,10.89,0.1089
4,HUBDNI,6,2026,10.78,0.1078
4,HUBDNI,7,2026,10.78,0.1078
4,HUBDNI,8,2026,10.78,0.1078
4,HUBDNI,9,2026,11,0.11
4,HUBDNI,10,2026,10.89,0.1089
4,HUBDNI,11,2026,11.33,0.1133
4,HUBDNI,12,2026,11.44,0.1144
4,HUBDTP,1,2026,11.7606,0.117606
4,HUBDTP,2,2026,11.6453,0.116453
4,HUBDTP,3,2026,11.4147,0.114147
4,HUBDTP,4,2026,11.4147,0.114147
4,HUBDTP,5,2026,11.4147,0.114147
4,HUBDTP,6,2026,11.2994,0.112994
4,HUBDTP,7,2026,11.2994,0.112994
4,HUBDTP,8,2026,11.2994,0.112994
4,HUBDTP,9,2026,11.53,0.1153
4,HUBDTP,10,2026,11.4147,0.114147
4,HUBDTP,11,2026,11.8759,0.118759
4,HUBDTP,12,2026,11.9912,0.119912
4,HUBGLI,1,2026,39.4128,0.394128
4,HUBGLI,2,2026,39.0264,0.390264
4,HUBGLI,3,2026,38.2536,0.382536
4,HUBGLI,4,2026,38.2536,0.382536
4,HUBGLI,5,2026,38.2536,0.382536
4,HUBGLI,6,2026,37.8672,0.378672
4,HUBGLI,7,2026,37.8672,0.378672
4,HUBGLI,8,2026,37.8672,0.378672
4,HUBGLI,9,2026,38.64,0.3864
4,HUBGLI,10,2026,38.2536,0.382536
4,HUBGLI,11,2026,39.7992,0.397992
4,HUBGLI,12,2026,40.1856,0.401856
4,HUBHBH,1,2026,16.4832,0.164832
4,HUBHBH,2,2026,16.3216,0.163216
4,HUBHBH,3,2026,15.9984,0.159984
4,HUBHBH,4,2026,15.9984,0.159984
4,HUBHBH,5,2026,15.9984,0.159984
4,HUBHBH,6,2026,15.8368,0.158368
4,HUBHBH,7,2026,15.8368,0.158368
4,HUBHBH,8,2026,15.8368,0.158368
4,HUBHBH,9,2026,16.16,0.1616
4,HUBHBH,10,2026,15.9984,0.159984
4,HUBHBH,11,2026,16.6448,0.166448
4,HUBHBH,12,2026,16.8064,0.168064
4,HUBHDG,1,2026,11.7708,0.117708
4,HUBHDG,2,2026,11.6554,0.116554
4,HUBHDG,3,2026,11.4246,0.114246
4,HUBHDG,4,2026,11.4246,0.114246
4,HUBHDG,5,2026,11.4246,0.114246
4,HUBHDG,6,2026,11.3092,0.113092
4,HUBHDG,7,2026,11.3092,0.113092
4,HUBHDG,8,2026,11.3092,0.113092
4,HUBHDG,9,2026,11.54,0.1154
4,HUBHDG,10,2026,11.4246,0.114246
4,HUBHDG,11,2026,11.8862,0.118862
4,HUBHDG,12,2026,12.0016,0.120016
4,HUBHGG,1,2026,36.5976,0.365976
4,HUBHGG,2,2026,36.2388,0.362388
4,HUBHGG,3,2026,35.5212,0.355212
4,HUBHGG,4,2026,35.5212,0.355212
4,HUBHGG,5,2026,35.5212,0.355212
4,HUBHGG,6,2026,35.1624,0.351624
4,HUBHGG,7,2026,35.1624,0.351624
4,HUBHGG,8,2026,35.1624,0.351624
4,HUBHGG,9,2026,35.88,0.3588
4,HUBHGG,10,2026,35.5212,0.355212
4,HUBHGG,11,2026,36.9564,0.369564
4,HUBHGG,12,2026,37.3152,0.373152
4,HUBHNM,1,2026,11.22,0.1122
4,HUBHNM,2,2026,11.11,0.1111
4,HUBHNM,3,2026,10.89,0.1089
4,HUBHNM,4,2026,10.89,0.1089
4,HUBHNM,5,2026,10.89,0.1089
4,HUBHNM,6,2026,10.78,0.1078
4,HUBHNM,7,2026,10.78,0.1078
4,HUBHNM,8,2026,10.78,0.1078
4,HUBHNM,9,2026,11,0.11
4,HUBHNM,10,2026,10.89,0.1089
4,HUBHNM,11,2026,11.33,0.1133
4,HUBHNM,12,2026,11.44,0.1144
4,HUBHPG,1,2026,24.48,0.2448
4,HUBHPG,2,2026,24.24,0.2424
4,HUBHPG,3,2026,23.76,0.2376
4,HUBHPG,4,2026,23.76,0.2376
4,HUBHPG,5,2026,23.76,0.2376
4,HUBHPG,6,2026,23.52,0.2352
4,HUBHPG,7,2026,23.52,0.2352
4,HUBHPG,8,2026,23.52,0.2352
4,HUBHPG,9,2026,24,0.24
4,HUBHPG,10,2026,23.76,0.2376
4,HUBHPG,11,2026,24.72,0.2472
4,HUBHPG,12,2026,24.96,0.2496
4,HUBHTH,1,2026,24.48,0.2448
4,HUBHTH,2,2026,24.24,0.2424
4,HUBHTH,3,2026,23.76,0.2376
4,HUBHTH,4,2026,23.76,0.2376
4,HUBHTH,5,2026,23.76,0.2376
4,HUBHTH,6,2026,23.52,0.2352
4,HUBHTH,7,2026,23.52,0.2352
4,HUBHTH,8,2026,23.52,0.2352
4,HUBHTH,9,2026,24,0.24
4,HUBHTH,10,2026,23.76,0.2376
4,HUBHTH,11,2026,24.72,0.2472
4,HUBHTH,12,2026,24.96,0.2496
4,HUBHUE,1,2026,17.34,0.1734
4,HUBHUE,2,2026,17.17,0.1717
4,HUBHUE,3,2026,16.83,0.1683
4,HUBHUE,4,2026,16.83,0.1683
4,HUBHUE,5,2026,16.83,0.1683
4,HUBHUE,6,2026,16.66,0.1666
4,HUBHUE,7,2026,16.66,0.1666
4,HUBHUE,8,2026,16.66,0.1666
4,HUBHUE,9,2026,17,0.17
4,HUBHUE,10,2026,16.83,0.1683
4,HUBHUE,11,2026,17.51,0.1751
4,HUBHUE,12,2026,17.68,0.1768
4,HUBHYN,1,2026,12.9642,0.129642
4,HUBHYN,2,2026,12.8371,0.128371
4,HUBHYN,3,2026,12.5829,0.125829
4,HUBHYN,4,2026,12.5829,0.125829
4,HUBHYN,5,2026,12.5829,0.125829
4,HUBHYN,6,2026,12.4558,0.124558
4,HUBHYN,7,2026,12.4558,0.124558
4,HUBHYN,8,2026,12.4558,0.124558
4,HUBHYN,9,2026,12.71,0.1271
4,HUBHYN,10,2026,12.5829,0.125829
4,HUBHYN,11,2026,13.0913,0.130913
4,HUBHYN,12,2026,13.2184,0.132184
4,HUBKGG01,1,2026,15.555,0.15555
4,HUBKGG01,2,2026,15.4025,0.154025
4,HUBKGG01,3,2026,15.0975,0.150975
4,HUBKGG01,4,2026,15.0975,0.150975
4,HUBKGG01,5,2026,15.0975,0.150975
4,HUBKGG01,6,2026,14.945,0.14945
4,HUBKGG01,7,2026,14.945,0.14945
4,HUBKGG01,8,2026,14.945,0.14945
4,HUBKGG01,9,2026,15.25,0.1525
4,HUBKGG01,10,2026,15.0975,0.150975
4,HUBKGG01,11,2026,15.7075,0.157075
4,HUBKGG01,12,2026,15.86,0.1586
4,HUBKHA,1,2026,39.2496,0.392496
4,HUBKHA,2,2026,38.8648,0.388648
4,HUBKHA,3,2026,38.0952,0.380952
4,HUBKHA,4,2026,38.0952,0.380952
4,HUBKHA,5,2026,38.0952,0.380952
4,HUBKHA,6,2026,37.7104,0.377104
4,HUBKHA,7,2026,37.7104,0.377104
4,HUBKHA,8,2026,37.7104,0.377104
4,HUBKHA,9,2026,38.48,0.3848
4,HUBKHA,10,2026,38.0952,0.380952
4,HUBKHA,11,2026,39.6344,0.396344
4,HUBKHA,12,2026,40.0192,0.400192
4,HUBKTM,1,2026,18.36,0.1836
4,HUBKTM,2,2026,18.18,0.1818
4,HUBKTM,3,2026,17.82,0.1782
4,HUBKTM,4,2026,17.82,0.1782
4,HUBKTM,5,2026,17.82,0.1782
4,HUBKTM,6,2026,17.64,0.1764
4,HUBKTM,7,2026,17.64,0.1764
4,HUBKTM,8,2026,17.64,0.1764
4,HUBKTM,9,2026,18,0.18
4,HUBKTM,10,2026,17.82,0.1782
4,HUBKTM,11,2026,18.54,0.1854
4,HUBKTM,12,2026,18.72,0.1872
4,HUBLAN,1,2026,32.3136,0.323136
4,HUBLAN,2,2026,31.9968,0.319968
4,HUBLAN,3,2026,31.3632,0.313632
4,HUBLAN,4,2026,31.3632,0.313632
4,HUBLAN,5,2026,31.3632,0.313632
4,HUBLAN,6,2026,31.0464,0.310464
4,HUBLAN,7,2026,31.0464,0.310464
4,HUBLAN,8,2026,31.0464,0.310464
4,HUBLAN,9,2026,31.68,0.3168
4,HUBLAN,10,2026,31.3632,0.313632
4,HUBLAN,11,2026,32.6304,0.326304
4,HUBLAN,12,2026,32.9472,0.329472
4,HUBLCI01,1,2026,16.4322,0.164322
4,HUBLCI01,2,2026,16.2711,0.162711
4,HUBLCI01,3,2026,15.9489,0.159489
4,HUBLCI01,4,2026,15.9489,0.159489
4,HUBLCI01,5,2026,15.9489,0.159489
4,HUBLCI01,6,2026,15.7878,0.157878
4,HUBLCI01,7,2026,15.7878,0.157878
4,HUBLCI01,8,2026,15.7878,0.157878
4,HUBLCI01,9,2026,16.11,0.1611
4,HUBLCI01,10,2026,15.9489,0.159489
4,HUBLCI01,11,2026,16.5933,0.165933
4,HUBLCI01,12,2026,16.7544,0.167544
4,HUBLCU,1,2026,11.22,0.1122
4,HUBLCU,2,2026,11.11,0.1111
4,HUBLCU,3,2026,10.89,0.1089
4,HUBLCU,4,2026,10.89,0.1089
4,HUBLCU,5,2026,10.89,0.1089
4,HUBLCU,6,2026,10.78,0.1078
4,HUBLCU,7,2026,10.78,0.1078
4,HUBLCU,8,2026,10.78,0.1078
4,HUBLCU,9,2026,11,0.11
4,HUBLCU,10,2026,10.89,0.1089
4,HUBLCU,11,2026,11.33,0.1133
4,HUBLCU,12,2026,11.44,0.1144
4,HUBLDG01,1,2026,45.9,0.459
4,HUBLDG01,2,2026,45.45,0.4545
4,HUBLDG01,3,2026,44.55,0.4455
4,HUBLDG01,4,2026,44.55,0.4455
4,HUBLDG01,5,2026,44.55,0.4455
4,HUBLDG01,6,2026,44.1,0.441
4,HUBLDG01,7,2026,44.1,0.441
4,HUBLDG01,8,2026,44.1,0.441
4,HUBLDG01,9,2026,45,0.45
4,HUBLDG01,10,2026,44.55,0.4455
4,HUBLDG01,11,2026,46.35,0.4635
4,HUBLDG01,12,2026,46.8,0.468
4,HUBLDG02,1,2026,40.3614,0.403614
4,HUBLDG02,2,2026,39.9657,0.399657
4,HUBLDG02,3,2026,39.1743,0.391743
4,HUBLDG02,4,2026,39.1743,0.391743
4,HUBLDG02,5,2026,39.1743,0.391743
4,HUBLDG02,6,2026,38.7786,0.387786
4,HUBLDG02,7,2026,38.7786,0.387786
4,HUBLDG02,8,2026,38.7786,0.387786
4,HUBLDG02,9,2026,39.57,0.3957
4,HUBLDG02,10,2026,39.1743,0.391743
4,HUBLDG02,11,2026,40.7571,0.407571
4,HUBLDG02,12,2026,41.1528,0.411528
4,HUBLDG03,1,2026,24.48,0.2448
4,HUBLDG03,2,2026,24.24,0.2424
4,HUBLDG03,3,2026,23.76,0.2376
4,HUBLDG03,4,2026,23.76,0.2376
4,HUBLDG03,5,2026,23.76,0.2376
4,HUBLDG03,6,2026,23.52,0.2352
4,HUBLDG03,7,2026,23.52,0.2352
4,HUBLDG03,8,2026,23.52,0.2352
4,HUBLDG03,9,2026,24,0.24
4,HUBLDG03,10,2026,23.76,0.2376
4,HUBLDG03,11,2026,24.72,0.2472
4,HUBLDG03,12,2026,24.96,0.2496
4,HUBLSN,1,2026,12.801,0.12801
4,HUBLSN,2,2026,12.6755,0.126755
4,HUBLSN,3,2026,12.4245,0.124245
4,HUBLSN,4,2026,12.4245,0.124245
4,HUBLSN,5,2026,12.4245,0.124245
4,HUBLSN,6,2026,12.299,0.12299
4,HUBLSN,7,2026,12.299,0.12299
4,HUBLSN,8,2026,12.299,0.12299
4,HUBLSN,9,2026,12.55,0.1255
4,HUBLSN,10,2026,12.4245,0.124245
4,HUBLSN,11,2026,12.9265,0.129265
4,HUBLSN,12,2026,13.052,0.13052
4,HUBNAN,1,2026,45.9,0.459
4,HUBNAN,2,2026,45.45,0.4545
4,HUBNAN,3,2026,44.55,0.4455
4,HUBNAN,4,2026,44.55,0.4455
4,HUBNAN,5,2026,44.55,0.4455
4,HUBNAN,6,2026,44.1,0.441
4,HUBNAN,7,2026,44.1,0.441
4,HUBNAN,8,2026,44.1,0.441
4,HUBNAN,9,2026,45,0.45
4,HUBNAN,10,2026,44.55,0.4455
4,HUBNAN,11,2026,46.35,0.4635
4,HUBNAN,12,2026,46.8,0.468
4,HUBNBH,1,2026,11.22,0.1122
4,HUBNBH,2,2026,11.11,0.1111
4,HUBNBH,3,2026,10.89,0.1089
4,HUBNBH,4,2026,10.89,0.1089
4,HUBNBH,5,2026,10.89,0.1089
4,HUBNBH,6,2026,10.78,0.1078
4,HUBNBH,7,2026,10.78,0.1078
4,HUBNBH,8,2026,10.78,0.1078
4,HUBNBH,9,2026,11,0.11
4,HUBNBH,10,2026,10.89,0.1089
4,HUBNBH,11,2026,11.33,0.1133
4,HUBNBH,12,2026,11.44,0.1144
4,HUBNDH,1,2026,11.22,0.1122
4,HUBNDH,2,2026,11.11,0.1111
4,HUBNDH,3,2026,10.89,0.1089
4,HUBNDH,4,2026,10.89,0.1089
4,HUBNDH,5,2026,10.89,0.1089
4,HUBNDH,6,2026,10.78,0.1078
4,HUBNDH,7,2026,10.78,0.1078
4,HUBNDH,8,2026,10.78,0.1078
4,HUBNDH,9,2026,11,0.11
4,HUBNDH,10,2026,10.89,0.1089
4,HUBNDH,11,2026,11.33,0.1133
4,HUBNDH,12,2026,11.44,0.1144
4,HUBNTN,1,2026,11.22,0.1122
4,HUBNTN,2,2026,11.11,0.1111
4,HUBNTN,3,2026,10.89,0.1089
4,HUBNTN,4,2026,10.89,0.1089
4,HUBNTN,5,2026,10.89,0.1089
4,HUBNTN,6,2026,10.78,0.1078
4,HUBNTN,7,2026,10.78,0.1078
4,HUBNTN,8,2026,10.78,0.1078
4,HUBNTN,9,2026,11,0.11
4,HUBNTN,10,2026,10.89,0.1089
4,HUBNTN,11,2026,11.33,0.1133
4,HUBNTN,12,2026,11.44,0.1144
4,HUBPHO,1,2026,16.5648,0.165648
4,HUBPHO,2,2026,16.4024,0.164024
4,HUBPHO,3,2026,16.0776,0.160776
4,HUBPHO,4,2026,16.0776,0.160776
4,HUBPHO,5,2026,16.0776,0.160776
4,HUBPHO,6,2026,15.9152,0.159152
4,HUBPHO,7,2026,15.9152,0.159152
4,HUBPHO,8,2026,15.9152,0.159152
4,HUBPHO,9,2026,16.24,0.1624
4,HUBPHO,10,2026,16.0776,0.160776
4,HUBPHO,11,2026,16.7272,0.167272
4,HUBPHO,12,2026,16.8896,0.168896
4,HUBPYN,1,2026,11.22,0.1122
4,HUBPYN,2,2026,11.11,0.1111
4,HUBPYN,3,2026,10.89,0.1089
4,HUBPYN,4,2026,10.89,0.1089
4,HUBPYN,5,2026,10.89,0.1089
4,HUBPYN,6,2026,10.78,0.1078
4,HUBPYN,7,2026,10.78,0.1078
4,HUBPYN,8,2026,10.78,0.1078
4,HUBPYN,9,2026,11,0.11
4,HUBPYN,10,2026,10.89,0.1089
4,HUBPYN,11,2026,11.33,0.1133
4,HUBPYN,12,2026,11.44,0.1144
4,HUBQBH,1,2026,18.5946,0.185946
4,HUBQBH,2,2026,18.4123,0.184123
4,HUBQBH,3,2026,18.0477,0.180477
4,HUBQBH,4,2026,18.0477,0.180477
4,HUBQBH,5,2026,18.0477,0.180477
4,HUBQBH,6,2026,17.8654,0.178654
4,HUBQBH,7,2026,17.8654,0.178654
4,HUBQBH,8,2026,17.8654,0.178654
4,HUBQBH,9,2026,18.23,0.1823
4,HUBQBH,10,2026,18.0477,0.180477
4,HUBQBH,11,2026,18.7769,0.187769
4,HUBQBH,12,2026,18.9592,0.189592
4,HUBQNH,1,2026,20.1042,0.201042
4,HUBQNH,2,2026,19.9071,0.199071
4,HUBQNH,3,2026,19.5129,0.195129
4,HUBQNH,4,2026,19.5129,0.195129
4,HUBQNH,5,2026,19.5129,0.195129
4,HUBQNH,6,2026,19.3158,0.193158
4,HUBQNH,7,2026,19.3158,0.193158
4,HUBQNH,8,2026,19.3158,0.193158
4,HUBQNH,9,2026,19.71,0.1971
4,HUBQNH,10,2026,19.5129,0.195129
4,HUBQNH,11,2026,20.3013,0.203013
4,HUBQNH,12,2026,20.4984,0.204984
4,HUBQNI,1,2026,13.158,0.13158
4,HUBQNI,2,2026,13.029,0.13029
4,HUBQNI,3,2026,12.771,0.12771
4,HUBQNI,4,2026,12.771,0.12771
4,HUBQNI,5,2026,12.771,0.12771
4,HUBQNI,6,2026,12.642,0.12642
4,HUBQNI,7,2026,12.642,0.12642
4,HUBQNI,8,2026,12.642,0.12642
4,HUBQNI,9,2026,12.9,0.129
4,HUBQNI,10,2026,12.771,0.12771
4,HUBQNI,11,2026,13.287,0.13287
4,HUBQNI,12,2026,13.416,0.13416
4,HUBQNM,1,2026,11.22,0.1122
4,HUBQNM,2,2026,11.11,0.1111
4,HUBQNM,3,2026,10.89,0.1089
4,HUBQNM,4,2026,10.89,0.1089
4,HUBQNM,5,2026,10.89,0.1089
4,HUBQNM,6,2026,10.78,0.1078
4,HUBQNM,7,2026,10.78,0.1078
4,HUBQNM,8,2026,10.78,0.1078
4,HUBQNM,9,2026,11,0.11
4,HUBQNM,10,2026,10.89,0.1089
4,HUBQNM,11,2026,11.33,0.1133
4,HUBQNM,12,2026,11.44,0.1144
4,HUBQTI,1,2026,11.22,0.1122
4,HUBQTI,2,2026,11.11,0.1111
4,HUBQTI,3,2026,10.89,0.1089
4,HUBQTI,4,2026,10.89,0.1089
4,HUBQTI,5,2026,10.89,0.1089
4,HUBQTI,6,2026,10.78,0.1078
4,HUBQTI,7,2026,10.78,0.1078
4,HUBQTI,8,2026,10.78,0.1078
