year,month,day,unit,branch,previous_inbound_ton,previous_inbound_vol
2026,6,12,HUBTAN,HCM,0.045298,56.0
2026,6,12,HUBTBH,HYN,18.000018,6983.0
2026,6,12,HUBTGG,DTP,15.396014,4486.0
2026,6,12,HUBTHA,THA,23.583464,9355.0
2026,6,12,HUBTNH,TNH,14.720347142857143,6148.0
2026,6,12,HUBTNN,TNN,13.660046,6194.0
2026,6,12,HUBTQG,TQG,8.166671,3299.0
2026,6,12,HUBTTI,HNI,25.385395,18874.0
2026,6,12,HUBTTO,,18.758035,12116.0
2026,6,12,HUBTVH,VLG,10.391819666666665,3865.0
2026,6,12,HUBVPC,PHO,14.116767,6849.0
2026,6,12,HUBVTU,HCM,15.925887999999999,7504.0
2026,6,12,HUBYAN,HNI,11.246521,5892.0
2026,6,12,HUBYBN,LCI,3.1784,1849.0
2026,6,12,LOGBN,TTKT5,165.03627,38639.0
2026,6,12,LOGTDC,,11.328833999999999,7246.0
2026,6,12,QU6,,0.154465,234.0
2026,6,12,QU8,,0.48694299999999996,634.0
2026,6,12,TTDAD,,5.276552,2407.0
2026,6,12,TTHDG,,0.31625,7.0
2026,6,12,TTKNB,,17.906625,21158.0
2026,6,12,TTKT1,TTKT1,89.418047,48710.0
2026,6,12,TTKT2,TTKT2,51.77691119047619,13888.0
2026,6,12,TTKT3,TTKT3,131.253302,50614.0
2026,6,12,TTKT4,TTKT4,52.73548076190476,13747.0
2026,6,12,TTKT5,TTKT5,199.19510952525252,96927.0
2026,6,12,TTSGN,,19.6698855,13055.0
2026,6,12,TTTK3K2,TTKT3,20.009598,6449.0
2026,6,13,BBSDPG,HNI,3.477381,619.0
2026,6,13,DCCNKT3,TTKT3,86.719037,58164.0
2026,6,13,DSBDG,,12.1346785,940.0
2026,6,13,DSBNH,,0.74271,46.0
2026,6,13,DSDNI,,2.2057729999999998,254.0
2026,6,13,DSKV3,,27.796267999999998,1945.0
2026,6,13,DSKV4,,0.22200199999999998,94.0
2026,6,13,DSKV5,,55.683040999999996,5150.0
2026,6,13,DSVPC,,9.317639,688.0
2026,6,13,HBBDHN,,1.512661,670.0
2026,6,13,HBHCTB,,1.251045,1656.0
2026,6,13,HBHCTD,,0.39957,621.0
2026,6,13,HCM01,,1.3737279999999998,2630.0
2026,6,13,HCM04,,0.113948,178.0
2026,6,13,HCM06,,0.8421329999999999,1293.0
2026,6,13,HCM10,,0.055515999999999996,59.0
2026,6,13,HCM12,,0.36091599999999996,568.0
2026,6,13,HCMTTOG,,0.01,1.0
2026,6,13,HN01,,0.29269999999999996,339.0
2026,6,13,HN02,,0.480882,25.0
2026,6,13,HN04,,1.020928,1347.0
2026,6,13,HN07,,0.013699999999999999,5.0
2026,6,13,HN08,,2.047758,2852.0
2026,6,13,HN09,,0.03505,6.0
2026,6,13,HN10,,1.472519,2034.0
2026,6,13,HNIDDA,,1.272198,1889.0
2026,6,13,HNIHKM,,1.126034,1358.0
2026,6,13,HNM01,,0.189,5.0
2026,6,13,HUBAGG,AGG,14.25823,3171.0
2026,6,13,HUBBDG,HCM,14.119672,4853.0
2026,6,13,HUBBGG,BNH,20.267384999999997,8948.0
2026,6,13,HUBBHD,GLI,4.556623,826.0
2026,6,13,HUBBKN,TNN,3.9581649999999997,1011.0
2026,6,13,HUBBLU,CMU,10.849414,3381.0
2026,6,13,HUBBNH,BNH,12.679535999999999,8784.0
2026,6,13,HUBBPC,DNI,19.180253285714286,7023.0
2026,6,13,HUBBTE,VLG,11.879249333333334,3318.0
2026,6,13,HUBBTN,LDG,16.184628,3392.0
2026,6,13,HUBCMU,CMU,14.225152999999999,4524.0
2026,6,13,HUBDBN,DBN,0.42245099999999997,49.0
2026,6,13,HUBDKG,LDG,4.457870333333333,1296.0
2026,6,13,HUBDLK,DLK,12.796797999999999,3184.0
2026,6,13,HUBDNG,DNG,7.341139,4862.0
2026,6,13,HUBDNI,DNI,16.476655,5540.0
2026,6,13,HUBDTP,DTP,17.271938,6731.0
2026,6,13,HUBGLI,GLI,3.450439,313.0
2026,6,13,HUBHBH,PHO,13.719918999999999,6463.0
2026,6,13,HUBHCM,,14.496991,689.0
2026,6,13,HUBHDG,HPG,19.94833,9406.0
2026,6,13,HUBHGG,TQG,4.3716539999999995,839.0
2026,6,13,HUBHNI,HNI,7.830691,372.0
2026,6,13,HUBHNM,NBH,10.219844666666665,4320.0
2026,6,13,HUBHPG,HPG,33.502325,12803.0
2026,6,13,HUBHTH,HTH,6.101925,1382.0
2026,6,13,HUBHUE,HUE,7.6273409999999995,4569.0
2026,6,13,HUBHYN,HYN,10.691027,4062.0
2026,6,13,HUBKGG01,AGG,15.118601,4059.0
2026,6,13,HUBKGG02,AGG,2.343101,999.0
2026,6,13,HUBKHA,KHA,16.167136,3999.0
2026,6,13,HUBKTM,QNI,0.191499,14.0
2026,6,13,HUBLAN,TNH,7.1008086666666665,4152.0
2026,6,13,HUBLBN,HNI,15.644089,10367.0
2026,6,13,HUBLCI01,LCI,4.084825538461538,1022.0
2026,6,13,HUBLCI02,LCI,1.92069,482.0
2026,6,13,HUBLDG01,LDG,13.246492666666665,2738.0
2026,6,13,HUBLDG03,LDG,7.585442666666666,2686.0
2026,6,13,HUBLSN,LSN,9.203059999999999,2992.0
2026,6,13,HUBNAN,NAN,25.547303,8303.0
2026,6,13,HUBNBH,NBH,9.509830666666666,3921.0
2026,6,13,HUBNDH,NBH,17.506154,7723.0
2026,6,13,HUBNTN,KHA,0.3715,5.0
2026,6,13,HUBPHO,PHO,14.853454,6519.0
2026,6,13,HUBPYN,DLK,3.657273,1445.0
2026,6,13,HUBQBH,QTI,8.774966,1902.0
2026,6,13,HUBQNH,QNH,16.631449,6823.0
2026,6,13,HUBQNI,QNI,11.155482,3792.0
2026,6,13,HUBQNM,DNG,14.689665,4624.0
2026,6,13,HUBQTI,QTI,3.729624,1320.0
2026,6,13,HUBSTG,CTO,11.526921,3433.0
2026,6,13,HUBTAN,HCM,2.084793,2012.0
2026,6,13,HUBTBH,HYN,19.0993,7075.0
2026,6,13,HUBTGG,DTP,15.033733,4446.0
2026,6,13,HUBTHA,THA,27.11178,11848.0
2026,6,13,HUBTNH,TNH,13.796011,6747.0
2026,6,13,HUBTNN,TNN,13.144826,5707.0
2026,6,13,HUBTQG,TQG,10.348878,3096.0
2026,6,13,HUBTTI,HNI,28.628743999999998,22473.0
2026,6,13,HUBTTO,,18.130005,12822.0
2026,6,13,HUBTVH,VLG,10.373178,3121.0
2026,6,13,HUBVPC,PHO,9.708998,6295.0
2026,6,13,HUBVTU,HCM,17.333686,8151.0
2026,6,13,HUBYAN,HNI,10.821067,2998.0
2026,6,13,HUBYBN,LCI,14.389347666666666,4250.0
2026,6,13,LOGBN,TTKT5,146.377164,36801.0
2026,6,13,LOGTDC,,14.235208,10302.0
2026,6,13,QU6,,0.186963,247.0
2026,6,13,QU8,,0.6685599999999999,844.0
2026,6,13,TTDAD,,5.46537,1998.0
2026,6,13,TTHDG,,0.106,2.0
2026,6,13,TTKNB,,25.153744,23169.0
2026,6,13,TTKT1,TTKT1,108.221812,60773.0
2026,6,13,TTKT2,TTKT2,46.706246,14194.0
2026,6,13,TTKT3,TTKT3,117.23780733333332,56635.0
2026,6,13,TTKT4,TTKT4,75.21689099999999,17002.0
2026,6,13,TTKT5,TTKT5,244.64076884615383,123734.0
2026,6,13,TTSGN,,23.782998,18166.0
2026,6,13,TTTK3K2,TTKT3,46.492539,14459.0
2026,6,14,BBSDPG,HNI,0.9474889999999999,29.0
2026,6,14,DCCNKT3,TTKT3,81.880001,60941.0
2026,6,14,DSDNI,,2.183494,254.0
2026,6,14,DSKV4,,0.141808,39.0
2026,6,14,DSKV5,,21.562212,1817.0
2026,6,14,HBBDHN,,2.1075133333333333,747.0
2026,6,14,HBHCTB,,1.1013439999999999,1664.0
2026,6,14,HBHCTD,,0.033506,48.0
2026,6,14,HCM06,,0.872007,1333.0
2026,6,14,HCM12,,0.37421499999999996,602.0
2026,6,14,HCMTTOG,,0.09446399999999999,1.0
2026,6,14,HN04,,0.796496,1068.0
2026,6,14,HN08,,1.374131,1676.0
2026,6,14,HN10,,1.710666,2255.0
2026,6,14,HNIDDA,,1.423767,2002.0
2026,6,14,HNIHKM,,1.185809,1593.0
2026,6,14,HUBAGG,AGG,14.586943999999999,6866.0
2026,6,14,HUBBDG,HCM,17.8139338,7992.0
2026,6,14,HUBBGG,BNH,19.113066,7541.0
2026,6,14,HUBBHD,GLI,6.144238,1504.0
2026,6,14,HUBBKN,TNN,4.069008,1099.0
2026,6,14,HUBBLU,CMU,9.386781,3667.0
2026,6,14,HUBBNH,BNH,15.516262,8090.0
2026,6,14,HUBBPC,DNI,13.327606,4364.0
2026,6,14,HUBBTE,VLG,8.445938666666665,3085.0
2026,6,14,HUBBTN,LDG,17.373172,4295.0
2026,6,14,HUBCMU,CMU,13.843822,5913.0
2026,6,14,HUBDBN,DBN,0.919091,129.0
2026,6,14,HUBDKG,LDG,10.585085999999999,1857.0
2026,6,14,HUBDLK,DLK,7.61374,1615.0
2026,6,14,HUBDNG,DNG,5.566408,2838.0
2026,6,14,HUBDNI,DNI,20.4149,10608.0
2026,6,14,HUBDTP,DTP,15.858092,5653.0
2026,6,14,HUBGLI,GLI,2.643834,1170.0
2026,6,14,HUBHBH,PHO,7.761874,3668.0
2026,6,14,HUBHCM,,21.539323,824.0
2026,6,14,HUBHDG,HPG,21.114020999999997,9602.0
2026,6,14,HUBHGG,TQG,1.147521,287.0
2026,6,14,HUBHNI,HNI,2.048996,110.0
2026,6,14,HUBHNM,NBH,14.404857,4832.0
2026,6,14,HUBHPG,HPG,30.904702,11580.0
2026,6,14,HUBHTH,HTH,8.197757,1804.0
2026,6,14,HUBHUE,HUE,5.850155,2936.0
2026,6,14,HUBHYN,HYN,13.023653692307692,5995.0
2026,6,14,HUBKGG01,AGG,17.412831,6879.0
2026,6,14,HUBKGG02,AGG,1.352952,501.0
2026,6,14,HUBKHA,KHA,13.757833666666665,2567.0
2026,6,14,HUBKTM,QNI,2.9752479999999997,695.0
2026,6,14,HUBLAN,TNH,19.650924,7416.0
2026,6,14,HUBLBN,HNI,14.064091999999999,9074.0
2026,6,14,HUBLCI01,LCI,2.596618,1007.0
2026,6,14,HUBLCI02,LCI,0.0010999999999999998,1.0
2026,6,14,HUBLDG01,LDG,6.217861999999999,530.0
2026,6,14,HUBLDG03,LDG,9.665829,2573.0
2026,6,14,HUBLSN,LSN,7.001291999999999,2257.0
2026,6,14,HUBNAN,NAN,28.011675999999998,7304.0
2026,6,14,HUBNBH,NBH,10.888198,4003.0
2026,6,14,HUBNDH,NBH,14.184009,6124.0
2026,6,14,HUBNTN,KHA,0.650674,179.0
2026,6,14,HUBPHO,PHO,15.654459333333334,6375.0
2026,6,14,HUBPYN,DLK,6.763027999999999,1763.0
2026,6,14,HUBQBH,QTI,7.460222,1597.0
2026,6,14,HUBQNH,QNH,15.380144999999999,5177.0
2026,6,14,HUBQNI,QNI,8.049742,3882.0
2026,6,14,HUBQNM,DNG,12.037937,6374.0
2026,6,14,HUBQTI,QTI,2.875922,961.0
2026,6,14,HUBSLA,SLA,0.01388,4.0
2026,6,14,HUBSTG,CTO,9.417333,4481.0
2026,6,14,HUBTAN,HCM,0.8725229999999999,163.0
2026,6,14,HUBTBH,HYN,17.114390999999998,6742.0
2026,6,14,HUBTGG,DTP,13.814146,3710.0
2026,6,14,HUBTHA,THA,21.062717,8057.0
2026,6,14,HUBTNH,TNH,8.778017,3593.0
2026,6,14,HUBTNN,TNN,11.063818,5490.0
2026,6,14,HUBTQG,TQG,7.245909999999999,2882.0
2026,6,14,HUBTTI,HNI,26.592119666666665,17709.0
2026,6,14,HUBTTO,,19.368678,9766.0
2026,6,14,HUBTVH,VLG,10.387405,3746.0
2026,6,14,HUBVPC,PHO,15.04285,6850.0
2026,6,14,HUBVTU,HCM,16.409312,8633.0
2026,6,14,HUBYAN,HNI,12.082811999999999,5438.0
2026,6,14,HUBYBN,LCI,9.491394999999999,2956.0
2026,6,14,LOGBN,TTKT5,162.983038,37130.0
2026,6,14,LOGTDC,,14.981898,9747.0
2026,6,14,QTI01,,0.068728,49.0
2026,6,14,TTDAD,,4.851103999999999,1911.0
2026,6,14,TTHDG,,0.235,3.0
2026,6,14,TTKNB,,20.886349,12597.0
2026,6,14,TTKT1,TTKT1,83.67478,41234.0
2026,6,14,TTKT2,TTKT2,42.943452,12490.0
2026,6,14,TTKT3,TTKT3,112.069307,46574.0
2026,6,14,TTKT4,TTKT4,67.05772999999999,18121.0
2026,6,14,TTKT5,TTKT5,182.62413899999999,80592.0
2026,6,14,TTSGN,,12.787930999999999,9637.0
2026,6,14,TTTK3K2,TTKT3,33.77374666666666,7878.0
2026,6,15,DCCNKT3,TTKT3,50.483232,38279.0
2026,6,15,DSKV5,,5.665725,618.0
2026,6,15,HBBDHN,,0.636111,303.0
2026,6,15,HBDBTG,,0.039078,61.0
2026,6,15,HBHCTB,,0.509271,649.0
2026,6,15,HBHCTD,,0.476728,681.0
2026,6,15,HCM01,,0.11833099999999999,197.0
2026,6,15,HCM06,,0.35137799999999997,463.0
2026,6,15,HCM10,,0.143698,180.0
2026,6,15,HCM12,,0.308016,514.0
2026,6,15,HN03,,0.723331,962.0
2026,6,15,HN04,,0.251469,327.0
2026,6,15,HN08,,1.0246389999999999,1464.0
2026,6,15,HN10,,1.040582,1441.0
2026,6,15,HNIDDA,,0.822948,1223.0
2026,6,15,HNIHKM,,0.680237,964.0
2026,6,15,HNM01,,0.37379999999999997,15.0
2026,6,15,HUBAGG,AGG,11.08559,4712.0
2026,6,15,HUBBDG,HCM,2.5819289999999997,992.0
2026,6,15,HUBBGG,BNH,12.257900999999999,5572.0
2026,6,15,HUBBHD,GLI,12.112421,2133.0
2026,6,15,HUBBKN,TNN,2.626732,704.0
2026,6,15,HUBBLU,CMU,8.808145999999999,3648.0
2026,6,15,HUBBNH,BNH,11.441442,5267.0
2026,6,15,HUBBPC,DNI,10.890324999999999,3857.0
2026,6,15,HUBBTE,VLG,9.706842,2261.0
2026,6,15,HUBBTN,LDG,13.262374999999999,2835.0
2026,6,15,HUBCBG,CBG,0.24387399999999998,179.0
2026,6,15,HUBCMU,CMU,12.133953,5389.0
2026,6,15,HUBDBN,DBN,2.608697,683.0
2026,6,15,HUBDKG,LDG,2.920274,534.0
2026,6,15,HUBDLK,DLK,5.836378,2223.0
2026,6,15,HUBDNG,DNG,5.753645,3607.0
2026,6,15,HUBDNI,DNI,10.109758,3122.0
2026,6,15,HUBDTP,DTP,13.212902999999999,3979.0
2026,6,15,HUBGLI,GLI,0.12257499999999999,105.0
2026,6,15,HUBHBH,PHO,7.002597,2450.0
2026,6,15,HUBHCM,,17.801211,719.0
2026,6,15,HUBHDG,HPG,12.605701,5960.0
2026,6,15,HUBHGG,TQG,1.901022,464.0
2026,6,15,HUBHNI,HNI,3.604243,210.0
2026,6,15,HUBHNM,NBH,10.846468,2753.0
2026,6,15,HUBHPG,HPG,17.342807999999998,6737.0
2026,6,15,HUBHTH,HTH,3.715921,1239.0
2026,6,15,HUBHUE,HUE,5.688548,2919.0
2026,6,15,HUBHYN,HYN,13.467154666666666,4716.0
2026,6,15,HUBKGG01,AGG,9.138888,3936.0
2026,6,15,HUBKGG02,AGG,2.772372,1410.0
2026,6,15,HUBKHA,KHA,9.792176,1815.0
2026,6,15,HUBKTM,QNI,2.7259759999999997,743.0
2026,6,15,HUBLAN,TNH,13.707986,6420.0
2026,6,15,HUBLBN,HNI,7.986453999999999,5413.0
2026,6,15,HUBLCI01,LCI,2.300554,905.0
2026,6,15,HUBLCI02,LCI,0.002,2.0
2026,6,15,HUBLDG01,LDG,11.030021999999999,1513.0
2026,6,15,HUBLDG03,LDG,2.990992,1027.0
2026,6,15,HUBLSN,LSN,5.710609,1894.0
2026,6,15,HUBNAN,NAN,15.611453333333333,5593.0
2026,6,15,HUBNBH,NBH,9.641639999999999,2864.0
2026,6,15,HUBNDH,NBH,8.346266,3496.0
2026,6,15,HUBNTN,KHA,0.283592,67.0
2026,6,15,HUBPHO,PHO,9.055054,3750.0
2026,6,15,HUBPYN,DLK,0.679056,405.0
2026,6,15,HUBQBH,QTI,1.4286109999999999,836.0
2026,6,15,HUBQNH,QNH,15.040090999999999,4112.0
2026,6,15,HUBQNI,QNI,7.824142666666667,2249.0
2026,6,15,HUBQNM,DNG,8.23284,4032.0
2026,6,15,HUBQTI,QTI,2.563725,748.0
2026,6,15,HUBSTG,CTO,7.497885999999999,2024.0
2026,6,15,HUBTAN,HCM,0.47002499999999997,68.0
2026,6,15,HUBTBH,HYN,11.505193666666665,3903.0
2026,6,15,HUBTGG,DTP,5.928324,2641.0
2026,6,15,HUBTHA,THA,17.271341,4636.0
2026,6,15,HUBTNH,TNH,9.943583,4692.0
2026,6,15,HUBTNN,TNN,7.811322,3238.0
2026,6,15,HUBTQG,TQG,5.205743,1954.0
2026,6,15,HUBTTI,HNI,17.536907,11642.0
2026,6,15,HUBTTO,,13.384801999999999,8046.0
2026,6,15,HUBTVH,VLG,8.582799,3223.0
2026,6,15,HUBVPC,PHO,13.241954,4139.0
2026,6,15,HUBVTU,HCM,6.893784999999999,2475.0
2026,6,15,HUBYAN,HNI,6.316297,3262.0
2026,6,15,HUBYBN,LCI,8.379078999999999,2608.0
2026,6,15,LOGBN,TTKT5,80.302317,19345.0
2026,6,15,LOGTDC,,8.013985,5372.0
2026,6,15,TTDAD,,0.782642,792.0
2026,6,15,TTKNB,,11.721293,7093.0
2026,6,15,TTKT1,TTKT1,57.603679,31683.0
2026,6,15,TTKT2,TTKT2,55.237322,20631.0
2026,6,15,TTKT3,TTKT3,84.66117721212122,34611.0
2026,6,15,TTKT4,TTKT4,29.091946999999998,8548.0
2026,6,15,TTKT5,TTKT5,138.48532799999998,69076.0
2026,6,15,TTSGN,,7.993107999999999,3476.0
2026,6,15,TTTK3K2,TTKT3,18.26826333333333,5414.0
2026,6,16,BBSDPG,HNI,0.280753,43.0
2026,6,16,DCCNKT3,TTKT3,120.26969016666666,73498.0
2026,6,16,DSDNI,,0.8089999999999999,94.0
2026,6,16,DSKV3,,19.301692974358975,1409.0
2026,6,16,DSKV4,,0.01,2.0
2026,6,16,DSKV5,,15.579445,1481.0
2026,6,16,DSLAN,,0.094,3.0
2026,6,16,DSVPC,,8.313492,719.0
2026,6,16,HBBDHN,,1.354515,431.0
2026,6,16,HBHCGV,,0.969324,1858.0
2026,6,16,HBHCTB,,1.6332579999999999,2532.0
2026,6,16,HBHCTD,,0.033569999999999996,37.0
2026,6,16,HCM01,,1.228782,1673.0
2026,6,16,HCM04,,0.967429,1388.0
2026,6,16,HCM06,,0.028783999999999997,38.0
2026,6,16,HCM12,,0.39452699999999996,579.0
2026,6,16,HN01,,0.082693,125.0
2026,6,16,HN02,,0.46004999999999996,17.0
2026,6,16,HN04,,1.2259069999999999,1599.0
2026,6,16,HN08,,2.618408,3501.0
2026,6,16,HN10,,1.740349,2294.0
2026,6,16,HNIDDA,,1.6914239999999998,2347.0
2026,6,16,HNIHKM,,1.571219,1895.0
2026,6,16,HUBAGG,AGG,14.642189,4823.0
2026,6,16,HUBBDG,HCM,14.605675999999999,6683.0
2026,6,16,HUBBGG,BNH,19.244597,9132.0
2026,6,16,HUBBHD,GLI,3.309228,1340.0
2026,6,16,HUBBKN,TNN,4.295597,1425.0
2026,6,16,HUBBLU,CMU,9.209238,3113.0
2026,6,16,HUBBNH,BNH,14.370099999999999,9757.0
2026,6,16,HUBBPC,DNI,13.488339,5226.0
2026,6,16,HUBBTE,VLG,13.687362,4495.0
2026,6,16,HUBBTN,LDG,12.808539999999999,3449.0
2026,6,16,HUBCMU,CMU,14.206667999999999,5952.0
2026,6,16,HUBDBN,DBN,0.049283999999999994,13.0
2026,6,16,HUBDKG,LDG,2.022132,463.0
2026,6,16,HUBDLK,DLK,4.045701,1786.0
2026,6,16,HUBDNG,DNG,4.681929,3265.0
2026,6,16,HUBDNI,DNI,19.795828999999998,8986.0
2026,6,16,HUBDTP,DTP,12.630303,5102.0
2026,6,16,HUBGLI,GLI,5.765757,475.0
2026,6,16,HUBHBH,PHO,13.810849,5740.0
2026,6,16,HUBHCM,,15.534001666666665,670.0
2026,6,16,HUBHDG,HPG,19.390162,10408.0
2026,6,16,HUBHGG,TQG,3.697485,617.0
2026,6,16,HUBHNI,HNI,4.061065,342.0
2026,6,16,HUBHNM,NBH,13.224488,5064.0
2026,6,16,HUBHPG,HPG,36.503434999999996,14527.0
2026,6,16,HUBHTH,HTH,4.376844999999999,1277.0
2026,6,16,HUBHUE,HUE,7.09012,2366.0
2026,6,16,HUBHYN,HYN,13.934895,7557.0
2026,6,16,HUBKGG01,AGG,17.731440666666668,5710.0
2026,6,16,HUBKGG02,AGG,2.468286,1675.0
2026,6,16,HUBKHA,KHA,8.500516,2442.0
2026,6,16,HUBKTM,QNI,0.337333,162.0
2026,6,16,HUBLAN,TNH,20.815351,8112.0
2026,6,16,HUBLBN,HNI,17.536564,10929.0
2026,6,16,HUBLCI01,LCI,8.787954384615384,2205.0
2026,6,16,HUBLCI02,LCI,2.00272,489.0
2026,6,16,HUBLDG01,LDG,18.612628,2897.0
2026,6,16,HUBLDG03,LDG,4.020135,1257.0
2026,6,16,HUBLSN,LSN,7.850435,2250.0
2026,6,16,HUBNAN,NAN,25.438049,8048.0
2026,6,16,HUBNBH,NBH,13.952421999999999,4903.0
2026,6,16,HUBNDH,NBH,15.139135999999999,6962.0
2026,6,16,HUBNTN,KHA,5.862781,2145.0
2026,6,16,HUBPHO,PHO,15.944165,7418.0
2026,6,16,HUBPYN,DLK,3.237802,1147.0
2026,6,16,HUBQBH,QTI,4.295961,1077.0
2026,6,16,HUBQNH,QNH,27.433605999999997,7341.0
2026,6,16,HUBQNI,QNI,9.004040999999999,2734.0
2026,6,16,HUBQNM,DNG,9.380522,2982.0
2026,6,16,HUBQTI,QTI,3.658279,1716.0
2026,6,16,HUBSTG,CTO,10.144589,3967.0
2026,6,16,HUBTAN,HCM,7.976978,1725.0
2026,6,16,HUBTBH,HYN,18.979530999999998,7476.0
2026,6,16,HUBTGG,DTP,12.314763,3874.0
2026,6,16,HUBTHA,THA,26.443869,10620.0
2026,6,16,HUBTNH,TNH,16.312364,7021.0
2026,6,16,HUBTNN,TNN,10.681768,6465.0
2026,6,16,HUBTQG,TQG,7.507072999999999,3469.0
2026,6,16,HUBTTI,HNI,27.329352,16343.0
2026,6,16,HUBTTO,,22.041293,16843.0
2026,6,16,HUBTVH,VLG,10.672685999999999,3802.0
2026,6,16,HUBVPC,PHO,12.576474,6556.0
2026,6,16,HUBVTU,HCM,15.427819999999999,5718.0
2026,6,16,HUBYAN,HNI,15.233557,6286.0
2026,6,16,HUBYBN,LCI,13.527198615384615,4660.0
2026,6,16,LOGBN,TTKT5,163.03927099999999,41827.0
2026,6,16,LOGTDC,,8.808496,4497.0
2026,6,16,QTI01,,0.027274,27.0
2026,6,16,QU6,,0.0202,16.0
2026,6,16,TTDAD,,7.162325,2253.0
2026,6,16,TTKNB,,18.313764,21444.0
2026,6,16,TTKT1,TTKT1,93.08666199999999,52082.0
2026,6,16,TTKT2,TTKT2,39.847384999999996,11161.0
2026,6,16,TTKT3,TTKT3,107.39428249999999,57558.0
2026,6,16,TTKT4,TTKT4,62.600088666666664,11083.0
2026,6,16,TTKT5,TTKT5,208.34324128205128,106813.0
2026,6,16,TTSGN,,20.926077,12404.0
2026,6,16,TTTK3K2,TTKT3,54.26428133333334,19697.0
2026,6,17,DCCNKT3,TTKT3,114.36056699999999,63932.0
2026,6,17,DSBNH,,5.315722,363.0
2026,6,17,DSDNI,,9.933430999999999,1084.0
2026,6,17,DSHDG,,0.158,4.0
2026,6,17,DSKV3,,29.592504285714288,1801.0
2026,6,17,DSKV4,,0.06,2.0
2026,6,17,DSKV5,,50.255908999999996,4419.0
2026,6,17,DSLAN,,0.0121,2.0
2026,6,17,DSVPC,,8.457934,615.0
2026,6,17,HBBDHN,,1.015183,437.0
2026,6,17,HBHCGV,,0.9441219999999999,1579.0
2026,6,17,HBHCTB,,1.3945239999999999,1964.0
2026,6,17,HBHCTD,,0.624472,887.0
2026,6,17,HCM01,,0.291475,377.0
2026,6,17,HCM04,,0.770046,1040.0
2026,6,17,HCM06,,0.028551999999999998,81.0
2026,6,17,HCM12,,0.9007109999999999,1496.0
2026,6,17,HN01,,0.005,1.0
2026,6,17,HN04,,0.21719,290.0
2026,6,17,HN08,,1.951301,2622.0
2026,6,17,HN10,,1.370018,1858.0
2026,6,17,HNIDDA,,1.452662,2167.0
2026,6,17,HNIHKM,,1.256897,1705.0
2026,6,17,HUBAGG,AGG,18.326981333333332,6842.0
2026,6,17,HUBBDG,HCM,18.365887999999998,5692.0
2026,6,17,HUBBGG,BNH,17.645145,7912.0
2026,6,17,HUBBHD,GLI,5.8293729999999995,2930.0
2026,6,17,HUBBKN,TNN,4.1252439999999995,1098.0
2026,6,17,HUBBLU,CMU,9.1429,3816.0
2026,6,17,HUBBNH,BNH,14.072097999999999,10179.0
2026,6,17,HUBBPC,DNI,20.124872999999997,6620.0
2026,6,17,HUBBTE,VLG,9.14928,3752.0
2026,6,17,HUBBTN,LDG,20.76706,4041.0
2026,6,17,HUBCMU,CMU,12.374093666666665,5150.0
2026,6,17,HUBDBN,DBN,0.730301,81.0
2026,6,17,HUBDKG,LDG,4.689805,1189.0
2026,6,17,HUBDLK,DLK,7.657989,2941.0
2026,6,17,HUBDNG,DNG,9.562278,4007.0
2026,6,17,HUBDNI,DNI,20.449905666666666,5782.0
2026,6,17,HUBDTP,DTP,14.425289,5276.0
2026,6,17,HUBGLI,GLI,0.001,1.0
2026,6,17,HUBHBH,PHO,13.606489999999999,4537.0
2026,6,17,HUBHCM,,6.644641,291.0
2026,6,17,HUBHDG,HPG,20.082701,9495.0
2026,6,17,HUBHGG,TQG,4.25762,884.0
2026,6,17,HUBHNI,HNI,5.419165,577.0
2026,6,17,HUBHNM,NBH,11.093734999999999,4540.0
2026,6,17,HUBHPG,HPG,32.944115,13757.0
2026,6,17,HUBHTH,HTH,5.2121379999999995,1480.0
2026,6,17,HUBHUE,HUE,11.521256,5479.0
2026,6,17,HUBHYN,HYN,14.020028,6972.0
2026,6,17,HUBKGG01,AGG,8.111835,4557.0
2026,6,17,HUBKGG02,AGG,2.105272,728.0
2026,6,17,HUBKHA,KHA,20.644446666666667,4845.0
2026,6,17,HUBKTM,QNI,3.2181029999999997,794.0
2026,6,17,HUBLAN,TNH,28.226495999999997,9613.0
2026,6,17,HUBLBN,HNI,15.209537,9848.0
2026,6,17,HUBLCI01,LCI,6.65525,2278.0
2026,6,17,HUBLCI02,LCI,1.175986,398.0
2026,6,17,HUBLDG01,LDG,10.961974,1965.0
2026,6,17,HUBLDG03,LDG,6.207443,1590.0
2026,6,17,HUBLSN,LSN,7.1944099999999995,2574.0
2026,6,17,HUBNAN,NAN,21.18737333333333,7585.0
2026,6,17,HUBNBH,NBH,9.90742,4491.0
2026,6,17,HUBNDH,NBH,13.687189,6533.0
2026,6,17,HUBNTN,KHA,0.887102,99.0
2026,6,17,HUBPHO,PHO,15.134717,6984.0
2026,6,17,HUBPYN,DLK,4.464961,1475.0
2026,6,17,HUBQBH,QTI,8.550616,1363.0
2026,6,17,HUBQNH,QNH,24.87125485714286,8511.0
2026,6,17,HUBQNI,QNI,7.431998,3341.0
2026,6,17,HUBQNM,DNG,9.316956333333334,4406.0
2026,6,17,HUBQTI,QTI,12.137944,2426.0
2026,6,17,HUBSTG,CTO,12.449259,4424.0
2026,6,17,HUBTAN,HCM,1.011169,533.0
2026,6,17,HUBTBH,HYN,19.1345,7522.0
