kpi_name,kpi_id,branch,unit,date,year,month,day,numerator,denominator
Tỷ lệ xuất sạch,3,TNH,HUBTNH,2026-06-10,2026,6,10,18676.0,20771.0
Tỷ lệ xuất sạch,3,DBN,HUBDBN,2026-06-10,2026,6,10,1992.0,2004.0
Tỷ lệ xuất sạch,3,KHA,HUBKHA,2026-06-10,2026,6,10,20173.0,21694.0
Tỷ lệ xuất sạch,3,NBH,HUBHNM,2026-06-10,2026,6,10,15259.0,16674.0
Tỷ lệ xuất sạch,3,CTO,HUBSTG,2026-06-10,2026,6,10,11409.0,11573.0
Tỷ lệ xuất sạch,3,QNI,HUBQNI,2026-06-10,2026,6,10,12875.0,13002.0
Tỷ lệ xuất sạch,3,LDG,HUBBTN,2026-06-10,2026,6,10,19388.0,21055.0
Tỷ lệ xuất sạch,3,HYN,HUBTBH,2026-06-10,2026,6,10,21004.0,21219.0
Tỷ lệ xuất sạch,3,PHO,HUBPHO,2026-06-10,2026,6,10,17929.0,19417.0
Tỷ lệ xuất sạch,3,DNG,HUBQNM,2026-06-10,2026,6,10,15185.0,16253.0
Tỷ lệ xuất sạch,3,QTI,HUBQBH,2026-06-10,2026,6,10,9251.0,9813.0
Tỷ lệ xuất sạch,3,CBG,HUBCBG,2026-06-10,2026,6,10,1394.0,1480.0
Tỷ lệ xuất sạch,3,QTI,HUBQTI,2026-06-10,2026,6,10,7529.0,7748.0
Tỷ lệ xuất sạch,3,PHO,HUBHBH,2026-06-10,2026,6,10,8104.0,11241.0
Tỷ lệ xuất sạch,3,HUE,HUBHUE,2026-06-10,2026,6,10,19146.0,20372.0
Tỷ lệ xuất sạch,3,AGG,HUBAGG,2026-06-10,2026,6,10,20105.0,23762.0
Tỷ lệ xuất sạch,3,THA,HUBTHA,2026-06-10,2026,6,10,42653.0,45121.0
Tỷ lệ xuất sạch,3,TNH,HUBLAN,2026-06-10,2026,6,10,23754.0,30821.0
Tỷ lệ xuất sạch,3,SLA,HUBSLA,2026-06-10,2026,6,10,586.0,687.0
Tỷ lệ xuất sạch,3,VLG,HUBBTE,2026-06-10,2026,6,10,15998.0,19600.0
Tỷ lệ xuất sạch,3,LDG,HUBLDG01,2026-06-10,2026,6,10,11079.0,11893.0
Tỷ lệ xuất sạch,3,LCI,HUBYBN,2026-06-10,2026,6,10,6871.0,8186.0
Tỷ lệ xuất sạch,3,BNH,HUBBGG,2026-06-10,2026,6,10,23374.0,26618.0
Tỷ lệ xuất sạch,3,GLI,HUBGLI,2026-06-10,2026,6,10,15245.0,18317.0
Tỷ lệ xuất sạch,3,LCU,HUBLCU,2026-06-10,2026,6,10,264.0,264.0
Tỷ lệ xuất sạch,3,HCM,HUBVTU,2026-06-10,2026,6,10,19166.0,21282.0
Tỷ lệ xuất sạch,3,DLK,HUBPYN,2026-06-10,2026,6,10,10495.0,10532.0
Tỷ lệ xuất sạch,3,VLG,HUBTVH,2026-06-10,2026,6,10,10121.0,10152.0
Tỷ lệ xuất sạch,3,LCI,HUBLCI01,2026-06-10,2026,6,10,6736.0,6748.0
Tỷ lệ xuất sạch,3,DLK,HUBDLK,2026-06-10,2026,6,10,24803.0,26955.0
Tỷ lệ xuất sạch,3,PHO,HUBVPC,2026-06-10,2026,6,10,19737.0,21475.0
Tỷ lệ xuất sạch,3,NBH,HUBNDH,2026-06-10,2026,6,10,29275.0,29939.0
Tỷ lệ xuất sạch,3,HPG,HUBHDG,2026-06-10,2026,6,10,26847.0,27198.0
Tỷ lệ xuất sạch,3,AGG,HUBKGG01,2026-06-10,2026,6,10,16407.0,17240.0
Tỷ lệ xuất sạch,3,LDG,HUBLDG03,2026-06-10,2026,6,10,6920.0,7167.0
Tỷ lệ xuất sạch,3,KHA,HUBNTN,2026-06-10,2026,6,10,7245.0,7297.0
Tỷ lệ xuất sạch,3,QNH,HUBQNH,2026-06-10,2026,6,10,21375.0,22369.0
Tỷ lệ xuất sạch,3,NAN,HUBNAN,2026-06-10,2026,6,10,31476.0,32665.0
Tỷ lệ xuất sạch,3,DNG,HUBDNG,2026-06-10,2026,6,10,20158.0,20732.0
Tỷ lệ xuất sạch,3,TNN,HUBTNN,2026-06-10,2026,6,10,18524.0,19013.0
Tỷ lệ xuất sạch,3,CMU,HUBBLU,2026-06-10,2026,6,10,9448.0,9586.0
Tỷ lệ xuất sạch,3,HTH,HUBHTH,2026-06-10,2026,6,10,10298.0,10510.0
Tỷ lệ xuất sạch,3,TQG,HUBTQG,2026-06-10,2026,6,10,5720.0,5795.0
Tỷ lệ xuất sạch,3,QNI,HUBKTM,2026-06-10,2026,6,10,5710.0,5766.0
Tỷ lệ xuất sạch,3,HYN,HUBHYN,2026-06-10,2026,6,10,29658.0,29910.0
Tỷ lệ xuất sạch,3,HCM,HUBTAN,2026-06-10,2026,6,10,22459.0,22523.0
Tỷ lệ xuất sạch,3,NBH,HUBNBH,2026-06-10,2026,6,10,15300.0,15521.0
Tỷ lệ xuất sạch,3,HCM,HUBBDG,2026-06-10,2026,6,10,36972.0,37469.0
Tỷ lệ xuất sạch,3,DNI,HUBBPC,2026-06-10,2026,6,10,20144.0,20363.0
Tỷ lệ xuất sạch,3,DTP,HUBDTP,2026-06-10,2026,6,10,17689.0,18236.0
Tỷ lệ xuất sạch,3,HPG,HUBHPG,2026-06-10,2026,6,10,34318.0,34814.0
Tỷ lệ xuất sạch,3,CMU,HUBCMU,2026-06-10,2026,6,10,15747.0,15776.0
Tỷ lệ xuất sạch,3,DTP,HUBTGG,2026-06-10,2026,6,10,20104.0,21485.0
Tỷ lệ xuất sạch,3,TQG,HUBHGG,2026-06-10,2026,6,10,953.0,1351.0
Tỷ lệ xuất sạch,3,LDG,HUBDKG,2026-06-10,2026,6,10,7751.0,8496.0
Tỷ lệ xuất sạch,3,LSN,HUBLSN,2026-06-10,2026,6,10,6736.0,6901.0
Tỷ lệ xuất sạch,3,TNN,HUBBKN,2026-06-10,2026,6,10,1614.0,1981.0
Tỷ lệ xuất sạch,3,DNI,HUBDNI,2026-06-10,2026,6,10,72670.0,75123.0
Tỷ lệ xuất sạch,3,BNH,HUBBNH,2026-06-10,2026,6,10,36614.0,37275.0
Thời gian chờ nhập,4,DLK,HUBPYN,2026-06-03,2026,6,3,118.85,17.0
Thời gian chờ nhập,4,BNH,HUBBGG,2026-06-09,2026,6,9,522.45,26.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-01,2026,6,1,176.68333333333334,28.0
Thời gian chờ nhập,4,QTI,HUBQTI,2026-06-09,2026,6,9,79.78333333333333,17.0
Thời gian chờ nhập,4,PHO,HUBVPC,2026-06-05,2026,6,5,549.9333333333334,22.0
Thời gian chờ nhập,4,TQG,HUBTQG,2026-06-06,2026,6,6,72.43333333333334,9.0
Thời gian chờ nhập,4,CBG,HUBCBG,2026-06-09,2026,6,9,90.63333333333334,5.0
Thời gian chờ nhập,4,NBH,HUBNDH,2026-06-10,2026,6,10,163.38333333333333,23.0
Thời gian chờ nhập,4,SLA,HUBSLA,2026-06-05,2026,6,5,67.18333333333334,3.0
Thời gian chờ nhập,4,SLA,HUBSLA,2026-06-06,2026,6,6,3.3333333333333335,1.0
Thời gian chờ nhập,4,HYN,HUBHYN,2026-06-09,2026,6,9,525.2666666666667,29.0
Thời gian chờ nhập,4,THA,HUBTHA,2026-06-05,2026,6,5,557.7333333333333,23.0
Thời gian chờ nhập,4,NBH,HUBHNM,2026-05-31,2026,5,31,2.85,1.0
Thời gian chờ nhập,4,LDG,HUBLDG01,2026-06-06,2026,6,6,1469.9333333333334,25.0
Thời gian chờ nhập,4,PHO,HUBVPC,2026-06-01,2026,6,1,514.4666666666667,20.0
Thời gian chờ nhập,4,HCM,HUBVTU,2026-06-06,2026,6,6,698.6,19.0
Thời gian chờ nhập,4,PHO,HUBHBH,2026-06-08,2026,6,8,81.30000000000001,7.0
Thời gian chờ nhập,4,LCI,HUBYBN,2026-06-03,2026,6,3,127.48333333333333,10.0
Thời gian chờ nhập,4,NBH,HUBNBH,2026-06-01,2026,6,1,159.13333333333333,15.0
Thời gian chờ nhập,4,PHO,HUBVPC,2026-06-08,2026,6,8,786.8666666666667,19.0
Thời gian chờ nhập,4,TNN,HUBBKN,2026-06-08,2026,6,8,61.46666666666667,4.0
Thời gian chờ nhập,4,DTP,HUBDTP,2026-06-06,2026,6,6,292.3833333333333,21.0
Thời gian chờ nhập,4,GLI,HUBGLI,2026-06-04,2026,6,4,1261.3166666666666,26.0
Thời gian chờ nhập,4,AGG,HUBKGG01,2026-06-05,2026,6,5,333.2166666666667,23.0
Thời gian chờ nhập,4,HPG,HUBHDG,2026-06-02,2026,6,2,128.81666666666666,22.0
Thời gian chờ nhập,4,QNI,HUBQNI,2026-06-04,2026,6,4,40.21666666666666,12.0
Thời gian chờ nhập,4,TQG,HUBHGG,2026-06-07,2026,6,7,45.983333333333334,6.0
Thời gian chờ nhập,4,DTP,HUBTGG,2026-06-02,2026,6,2,245.35,28.0
Thời gian chờ nhập,4,LCI,HUBLCI01,2026-06-07,2026,6,7,41.699999999999996,5.0
Thời gian chờ nhập,4,BNH,HUBBNH,2026-06-08,2026,6,8,694.6166666666667,34.0
Thời gian chờ nhập,4,NAN,HUBNAN,2026-06-05,2026,6,5,327.5833333333333,31.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-10,2026,6,10,161.2,29.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-06,2026,6,6,102.08333333333333,20.0
Thời gian chờ nhập,4,NBH,HUBNDH,2026-05-31,2026,5,31,4.666666666666667,1.0
Thời gian chờ nhập,4,LCU,HUBLCU,2026-06-01,2026,6,1,4.75,3.0
Thời gian chờ nhập,4,HCM,HUBTAN,2026-06-02,2026,6,2,322.26666666666665,11.0
Thời gian chờ nhập,4,TQG,HUBHGG,2026-06-09,2026,6,9,46.233333333333334,6.0
Thời gian chờ nhập,4,QNH,HUBQNH,2026-06-07,2026,6,7,598.0,20.0
Thời gian chờ nhập,4,AGG,HUBAGG,2026-06-07,2026,6,7,376.0,20.0
Thời gian chờ nhập,4,DTP,HUBDTP,2026-06-08,2026,6,8,305.45,25.0
Thời gian chờ nhập,4,NBH,HUBHNM,2026-06-04,2026,6,4,84.18333333333334,10.0
Thời gian chờ nhập,4,CMU,HUBCMU,2026-06-03,2026,6,3,242.11666666666667,17.0
Thời gian chờ nhập,4,LDG,HUBBTN,2026-06-05,2026,6,5,285.9,25.0
Thời gian chờ nhập,4,QNI,HUBKTM,2026-06-09,2026,6,9,106.96666666666667,13.0
Thời gian chờ nhập,4,HPG,HUBHDG,2026-06-09,2026,6,9,185.33333333333334,26.0
Thời gian chờ nhập,4,HCM,HUBVTU,2026-06-08,2026,6,8,263.8666666666667,17.0
Thời gian chờ nhập,4,TNN,HUBTNN,2026-06-02,2026,6,2,292.5,23.0
Thời gian chờ nhập,4,VLG,HUBBTE,2026-06-10,2026,6,10,1033.7833333333333,27.0
Thời gian chờ nhập,4,LCU,HUBLCU,2026-06-08,2026,6,8,14.349999999999998,2.0
Thời gian chờ nhập,4,LCU,HUBLCU,2026-06-03,2026,6,3,8.8,3.0
Thời gian chờ nhập,4,LDG,HUBLDG03,2026-06-10,2026,6,10,268.26666666666665,10.0
Thời gian chờ nhập,4,TQG,HUBHGG,2026-06-08,2026,6,8,10.733333333333334,6.0
Thời gian chờ nhập,4,VLG,HUBTVH,2026-06-10,2026,6,10,25.78333333333333,11.0
Thời gian chờ nhập,4,QTI,HUBQTI,2026-06-04,2026,6,4,56.7,14.0
Thời gian chờ nhập,4,DTP,HUBTGG,2026-06-04,2026,6,4,381.71666666666664,23.0
Thời gian chờ nhập,4,GLI,HUBGLI,2026-06-01,2026,6,1,866.5333333333333,20.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-03,2026,6,3,161.20000000000002,26.0
Thời gian chờ nhập,4,VLG,HUBTVH,2026-06-09,2026,6,9,51.849999999999994,13.0
Thời gian chờ nhập,4,AGG,HUBKGG01,2026-06-08,2026,6,8,155.28333333333333,22.0
Thời gian chờ nhập,4,LDG,HUBLDG01,2026-06-05,2026,6,5,1930.1666666666667,30.0
Thời gian chờ nhập,4,CMU,HUBCMU,2026-06-02,2026,6,2,202.01666666666665,19.0
Thời gian chờ nhập,4,LSN,HUBLSN,2026-06-08,2026,6,8,66.38333333333333,7.0
Thời gian chờ nhập,4,DNI,HUBBPC,2026-06-05,2026,6,5,287.3333333333333,26.0
Thời gian chờ nhập,4,LDG,HUBBTN,2026-06-04,2026,6,4,548.0,19.0
Thời gian chờ nhập,4,CTO,HUBSTG,2026-06-09,2026,6,9,98.38333333333333,15.0
Thời gian chờ nhập,4,TNN,HUBTNN,2026-06-08,2026,6,8,180.25,20.0
Thời gian chờ nhập,4,HCM,HUBTAN,2026-06-08,2026,6,8,293.84999999999997,16.0
Thời gian chờ nhập,4,CTO,HUBSTG,2026-06-04,2026,6,4,116.86666666666667,19.0
Thời gian chờ nhập,4,LSN,HUBLSN,2026-06-03,2026,6,3,329.98333333333335,9.0
Thời gian chờ nhập,4,LCI,HUBYBN,2026-06-10,2026,6,10,461.31666666666666,14.0
Thời gian chờ nhập,4,HPG,HUBHDG,2026-06-08,2026,6,8,162.46666666666667,25.0
Thời gian chờ nhập,4,KHA,HUBNTN,2026-06-03,2026,6,3,45.016666666666666,19.0
Thời gian chờ nhập,4,QNI,HUBQNI,2026-06-07,2026,6,7,65.6,13.0
Thời gian chờ nhập,4,QNH,HUBQNH,2026-06-08,2026,6,8,879.65,25.0
Thời gian chờ nhập,4,CMU,HUBBLU,2026-06-01,2026,6,1,66.41666666666667,12.0
Thời gian chờ nhập,4,VLG,HUBBTE,2026-06-09,2026,6,9,1437.5,30.0
Thời gian chờ nhập,4,NAN,HUBNAN,2026-06-03,2026,6,3,395.76666666666665,39.0
Thời gian chờ nhập,4,HTH,HUBHTH,2026-06-02,2026,6,2,117.21666666666667,13.0
Thời gian chờ nhập,4,KHA,HUBNTN,2026-06-09,2026,6,9,50.233333333333334,16.0
Thời gian chờ nhập,4,TNH,HUBTNH,2026-06-06,2026,6,6,154.71666666666667,28.0
Thời gian chờ nhập,4,CBG,HUBCBG,2026-06-04,2026,6,4,41.25,5.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-02,2026,6,2,93.85,27.0
Thời gian chờ nhập,4,CMU,HUBCMU,2026-06-04,2026,6,4,160.71666666666667,19.0
Thời gian chờ nhập,4,HCM,HUBBDG,2026-06-08,2026,6,8,370.3833333333333,10.0
Thời gian chờ nhập,4,TNH,HUBTNH,2026-06-10,2026,6,10,358.96666666666664,32.0
Thời gian chờ nhập,4,KHA,HUBNTN,2026-06-04,2026,6,4,37.0,16.0
Thời gian chờ nhập,4,TQG,HUBTQG,2026-06-03,2026,6,3,117.0,10.0
Thời gian chờ nhập,4,HPG,HUBHPG,2026-06-06,2026,6,6,304.5333333333333,25.0
Thời gian chờ nhập,4,QNI,HUBKTM,2026-06-05,2026,6,5,93.91666666666666,13.0
Thời gian chờ nhập,4,HYN,HUBHYN,2026-06-06,2026,6,6,399.4,27.0
Thời gian chờ nhập,4,DTP,HUBDTP,2026-06-03,2026,6,3,162.26666666666668,24.0
Thời gian chờ nhập,4,DTP,HUBDTP,2026-06-01,2026,6,1,201.25,25.0
Thời gian chờ nhập,4,DBN,HUBDBN,2026-06-02,2026,6,2,3.6500000000000004,3.0
Thời gian chờ nhập,4,LSN,HUBLSN,2026-06-09,2026,6,9,67.86666666666667,10.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-05,2026,6,5,119.13333333333333,25.0
Thời gian chờ nhập,4,LDG,HUBLDG03,2026-06-04,2026,6,4,533.75,13.0
Thời gian chờ nhập,4,QTI,HUBQBH,2026-06-02,2026,6,2,94.26666666666667,16.0
Thời gian chờ nhập,4,LDG,HUBDKG,2026-06-01,2026,6,1,603.6166666666667,11.0
Thời gian chờ nhập,4,LCI,HUBYBN,2026-06-02,2026,6,2,277.46666666666664,14.0
Thời gian chờ nhập,4,BNH,HUBBGG,2026-06-08,2026,6,8,492.41666666666663,30.0
Thời gian chờ nhập,4,TNN,HUBBKN,2026-06-09,2026,6,9,21.666666666666664,3.0
Thời gian chờ nhập,4,THA,HUBTHA,2026-06-06,2026,6,6,594.9833333333333,21.0
Thời gian chờ nhập,4,VLG,HUBBTE,2026-06-06,2026,6,6,671.65,23.0
Thời gian chờ nhập,4,KHA,HUBKHA,2026-06-01,2026,6,1,1714.1,40.0
Thời gian chờ nhập,4,HCM,HUBBDG,2026-06-09,2026,6,9,432.93333333333334,16.0
Thời gian chờ nhập,4,TNH,HUBTNH,2026-06-05,2026,6,5,147.38333333333333,28.0
Thời gian chờ nhập,4,HPG,HUBHPG,2026-06-10,2026,6,10,138.21666666666667,24.0
Thời gian chờ nhập,4,QNI,HUBQNI,2026-06-01,2026,6,1,69.96666666666667,14.0
Thời gian chờ nhập,4,GLI,HUBGLI,2026-06-09,2026,6,9,639.6666666666666,24.0
Thời gian chờ nhập,4,HPG,HUBHDG,2026-06-01,2026,6,1,184.21666666666667,29.0
Thời gian chờ nhập,4,DNG,HUBQNM,2026-06-01,2026,6,1,278.7833333333333,24.0
Thời gian chờ nhập,4,AGG,HUBAGG,2026-06-08,2026,6,8,225.7,23.0
Thời gian chờ nhập,4,AGG,HUBKGG01,2026-06-09,2026,6,9,285.78333333333336,18.0
Thời gian chờ nhập,4,TNH,HUBLAN,2026-06-03,2026,6,3,2757.8166666666666,40.0
Thời gian chờ nhập,4,HCM,HUBBDG,2026-06-01,2026,6,1,277.3833333333333,16.0
Thời gian chờ nhập,4,LCI,HUBLCI01,2026-06-10,2026,6,10,66.73333333333333,6.0
Thời gian chờ nhập,4,QNH,HUBQNH,2026-06-04,2026,6,4,829.6666666666666,21.0
Thời gian chờ nhập,4,QTI,HUBQBH,2026-06-10,2026,6,10,203.2,18.0
Thời gian chờ nhập,4,HUE,HUBHUE,2026-06-07,2026,6,7,157.15,19.0
Thời gian chờ nhập,4,HUE,HUBHUE,2026-06-02,2026,6,2,197.1,18.0
Thời gian chờ nhập,4,QTI,HUBQBH,2026-06-03,2026,6,3,346.1166666666667,17.0
Thời gian chờ nhập,4,BNH,HUBBNH,2026-06-10,2026,6,10,251.48333333333332,28.0
Thời gian chờ nhập,4,NBH,HUBNDH,2026-06-01,2026,6,1,121.05,28.0
Thời gian chờ nhập,4,TNN,HUBTNN,2026-06-04,2026,6,4,153.55,22.0
Thời gian chờ nhập,4,LDG,HUBLDG01,2026-06-03,2026,6,3,2159.333333333333,23.0
Thời gian chờ nhập,4,QTI,HUBQTI,2026-06-05,2026,6,5,61.05,14.0
Thời gian chờ nhập,4,VLG,HUBBTE,2026-06-05,2026,6,5,757.6833333333333,25.0
Thời gian chờ nhập,4,NBH,HUBNBH,2026-06-02,2026,6,2,87.61666666666666,13.0
Thời gian chờ nhập,4,AGG,HUBKGG01,2026-06-02,2026,6,2,310.96666666666664,24.0
Thời gian chờ nhập,4,DBN,HUBDBN,2026-06-08,2026,6,8,12.933333333333334,4.0
Thời gian chờ nhập,4,GLI,HUBGLI,2026-06-10,2026,6,10,666.65,25.0
Thời gian chờ nhập,4,PHO,HUBPHO,2026-06-07,2026,6,7,387.1666666666667,19.0
Thời gian chờ nhập,4,PHO,HUBVPC,2026-06-09,2026,6,9,688.75,22.0
Thời gian chờ nhập,4,CTO,HUBSTG,2026-06-08,2026,6,8,113.58333333333334,14.0
Thời gian chờ nhập,4,VLG,HUBTVH,2026-06-02,2026,6,2,90.76666666666667,12.0
Thời gian chờ nhập,4,TNH,HUBLAN,2026-05-31,2026,5,31,311.1666666666667,2.0
Thời gian chờ nhập,4,DLK,HUBDLK,2026-06-02,2026,6,2,1019.0166666666667,35.0
Thời gian chờ nhập,4,SLA,HUBSLA,2026-06-04,2026,6,4,105.26666666666667,4.0
Thời gian chờ nhập,4,GLI,HUBGLI,2026-05-31,2026,5,31,54.38333333333333,1.0
Thời gian chờ nhập,4,HUE,HUBHUE,2026-06-01,2026,6,1,210.1,20.0
Thời gian chờ nhập,4,KHA,HUBKHA,2026-06-10,2026,6,10,1543.35,32.0
Thời gian chờ nhập,4,VLG,HUBBTE,2026-06-04,2026,6,4,480.06666666666666,25.0
Thời gian chờ nhập,4,QTI,HUBQTI,2026-06-02,2026,6,2,68.06666666666666,15.0
Thời gian chờ nhập,4,TNN,HUBBKN,2026-06-04,2026,6,4,45.11666666666667,4.0
Thời gian chờ nhập,4,DNI,HUBDNI,2026-06-10,2026,6,10,635.4,56.0
Thời gian chờ nhập,4,HUE,HUBHUE,2026-06-03,2026,6,3,392.9666666666667,22.0
Thời gian chờ nhập,4,NAN,HUBNAN,2026-06-08,2026,6,8,969.2833333333333,38.0
Thời gian chờ nhập,4,QNI,HUBQNI,2026-06-05,2026,6,5,30.05,14.0
Thời gian chờ nhập,4,LDG,HUBLDG01,2026-06-01,2026,6,1,1615.0166666666667,25.0
Thời gian chờ nhập,4,NBH,HUBNDH,2026-06-04,2026,6,4,180.68333333333334,26.0
Thời gian chờ nhập,4,BNH,HUBBNH,2026-06-05,2026,6,5,363.01666666666665,31.0
Thời gian chờ nhập,4,HCM,HUBTAN,2026-06-03,2026,6,3,203.61666666666667,14.0
Thời gian chờ nhập,4,LDG,HUBLDG01,2026-06-08,2026,6,8,1209.2333333333333,22.0
Thời gian chờ nhập,4,LSN,HUBLSN,2026-06-02,2026,6,2,18.4,7.0
Thời gian chờ nhập,4,DNI,HUBBPC,2026-06-01,2026,6,1,406.05,26.0
Thời gian chờ nhập,4,HPG,HUBHDG,2026-06-06,2026,6,6,126.48333333333333,26.0
Thời gian chờ nhập,4,CMU,HUBCMU,2026-06-09,2026,6,9,171.23333333333332,17.0
Thời gian chờ nhập,4,CMU,HUBCMU,2026-06-06,2026,6,6,179.16666666666666,19.0
Thời gian chờ nhập,4,LSN,HUBLSN,2026-06-07,2026,6,7,102.26666666666667,6.0
Thời gian chờ nhập,4,QNH,HUBQNH,2026-06-05,2026,6,5,1133.5666666666666,25.0
Thời gian chờ nhập,4,PHO,HUBVPC,2026-06-10,2026,6,10,831.25,21.0
Thời gian chờ nhập,4,HYN,HUBHYN,2026-06-08,2026,6,8,740.0833333333333,25.0
Thời gian chờ nhập,4,CMU,HUBBLU,2026-06-05,2026,6,5,63.1,10.0
Thời gian chờ nhập,4,TNH,HUBTNH,2026-06-08,2026,6,8,264.01666666666665,28.0
Thời gian chờ nhập,4,DBN,HUBDBN,2026-06-06,2026,6,6,6.016666666666667,3.0
Thời gian chờ nhập,4,BNH,HUBBNH,2026-06-03,2026,6,3,413.9,26.0
Thời gian chờ nhập,4,VLG,HUBTVH,2026-06-04,2026,6,4,19.416666666666668,12.0
Thời gian chờ nhập,4,HUE,HUBHUE,2026-06-06,2026,6,6,151.16666666666666,16.0
Thời gian chờ nhập,4,LCI,HUBLCI01,2026-06-05,2026,6,5,21.916666666666668,4.0
Thời gian chờ nhập,4,AGG,HUBAGG,2026-06-04,2026,6,4,285.8333333333333,25.0
Thời gian chờ nhập,4,TNH,HUBLAN,2026-06-02,2026,6,2,2765.1666666666665,41.0
Thời gian chờ nhập,4,TNN,HUBBKN,2026-06-05,2026,6,5,46.61666666666667,5.0
Thời gian chờ nhập,4,LDG,HUBLDG03,2026-06-06,2026,6,6,519.2,16.0
Thời gian chờ nhập,4,AGG,HUBKGG01,2026-06-03,2026,6,3,237.78333333333333,21.0
Thời gian chờ nhập,4,TNN,HUBTNN,2026-06-03,2026,6,3,148.25,22.0
Thời gian chờ nhập,4,DNG,HUBQNM,2026-06-06,2026,6,6,226.88333333333333,23.0
Thời gian chờ nhập,4,HYN,HUBHYN,2026-06-03,2026,6,3,218.1,29.0
Thời gian chờ nhập,4,KHA,HUBNTN,2026-06-07,2026,6,7,54.766666666666666,13.0
Thời gian chờ nhập,4,DLK,HUBPYN,2026-06-10,2026,6,10,61.78333333333333,17.0
Thời gian chờ nhập,4,LCI,HUBYBN,2026-06-05,2026,6,5,79.56666666666666,11.0
Thời gian chờ nhập,4,HTH,HUBHTH,2026-06-05,2026,6,5,519.45,12.0
Thời gian chờ nhập,4,THA,HUBTHA,2026-06-04,2026,6,4,959.8,28.0
Thời gian chờ nhập,4,HCM,HUBBDG,2026-06-10,2026,6,10,118.93333333333332,9.0
Thời gian chờ nhập,4,HPG,HUBHPG,2026-06-08,2026,6,8,320.7,26.0
Thời gian chờ nhập,4,QNI,HUBQNI,2026-06-03,2026,6,3,135.6,14.0
Thời gian chờ nhập,4,PHO,HUBPHO,2026-06-01,2026,6,1,323.68333333333334,20.0
Thời gian chờ nhập,4,TNN,HUBBKN,2026-06-03,2026,6,3,185.46666666666667,7.0
Thời gian chờ nhập,4,HCM,HUBBDG,2026-06-02,2026,6,2,169.85,14.0
Thời gian chờ nhập,4,CBG,HUBCBG,2026-06-03,2026,6,3,41.75,5.0
Thời gian chờ nhập,4,THA,HUBTHA,2026-05-31,2026,5,31,19.216666666666665,1.0
Thời gian chờ nhập,4,VLG,HUBBTE,2026-06-08,2026,6,8,683.8166666666667,25.0
Thời gian chờ nhập,4,DNI,HUBDNI,2026-06-03,2026,6,3,212.03333333333333,64.0
Thời gian chờ nhập,4,CMU,HUBBLU,2026-06-04,2026,6,4,34.733333333333334,10.0
Thời gian chờ nhập,4,NBH,HUBNBH,2026-06-07,2026,6,7,358.76666666666665,11.0
Thời gian chờ nhập,4,KHA,HUBKHA,2026-06-09,2026,6,9,967.9,36.0
Thời gian chờ nhập,4,DNG,HUBQNM,2026-06-07,2026,6,7,627.4,19.0
Thời gian chờ nhập,4,QNI,HUBKTM,2026-06-03,2026,6,3,357.6333333333333,15.0
Thời gian chờ nhập,4,CMU,HUBBLU,2026-06-07,2026,6,7,51.55,8.0
Thời gian chờ nhập,4,NBH,HUBHNM,2026-06-08,2026,6,8,241.78333333333333,14.0
Thời gian chờ nhập,4,LDG,HUBDKG,2026-06-08,2026,6,8,339.21666666666664,12.0
Thời gian chờ nhập,4,DTP,HUBTGG,2026-06-03,2026,6,3,336.06666666666666,23.0
Thời gian chờ nhập,4,DLK,HUBPYN,2026-06-02,2026,6,2,96.0,20.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-09,2026,6,9,123.44999999999999,24.0
Thời gian chờ nhập,4,LDG,HUBLDG03,2026-06-08,2026,6,8,563.4166666666666,13.0
Thời gian chờ nhập,4,HCM,HUBVTU,2026-06-04,2026,6,4,392.65,18.0
Thời gian chờ nhập,4,LCI,HUBLCI01,2026-06-02,2026,6,2,49.4,7.0
Thời gian chờ nhập,4,GLI,HUBGLI,2026-06-03,2026,6,3,1132.35,27.0
Thời gian chờ nhập,4,TQG,HUBHGG,2026-06-01,2026,6,1,4.633333333333333,3.0
Thời gian chờ nhập,4,QTI,HUBQBH,2026-06-04,2026,6,4,327.15000000000003,16.0
Thời gian chờ nhập,4,HCM,HUBBDG,2026-06-04,2026,6,4,288.2166666666667,15.0
Thời gian chờ nhập,4,NBH,HUBNBH,2026-06-10,2026,6,10,214.78333333333333,14.0
Thời gian chờ nhập,4,DNI,HUBBPC,2026-06-07,2026,6,7,267.9,24.0
Thời gian chờ nhập,4,NBH,HUBNBH,2026-06-03,2026,6,3,102.63333333333333,10.0
Thời gian chờ nhập,4,LDG,HUBLDG01,2026-06-07,2026,6,7,2335.8,26.0
Thời gian chờ nhập,4,HYN,HUBTBH,2026-06-07,2026,6,7,94.08333333333333,17.0
Thời gian chờ nhập,4,TQG,HUBHGG,2026-06-05,2026,6,5,35.71666666666667,4.0
Thời gian chờ nhập,4,PHO,HUBHBH,2026-06-03,2026,6,3,104.75,8.0
Thời gian chờ nhập,4,KHA,HUBNTN,2026-06-05,2026,6,5,43.416666666666664,16.0
